Date,SPY,QQQ,GLD,Equal Weight Portfolio
2019-05-10,1.1566432566162117,1.196646744450056,1.0008241858782838,1.1162624819103528
2019-05-13,1.1275765821862689,1.155119850076739,1.0110442291079558,1.097799020744697
2019-05-14,1.1377738591716706,1.16779774310267,1.0093134198991578,1.1044981647788708
2019-05-15,1.1444387318306455,1.184292129131955,1.0087364834962251,1.1116444731094228
2019-05-16,1.155037240204382,1.1961937635571822,1.0014835597334504,1.1161356456731772
2019-05-17,1.1475700411260483,1.1839685418699841,0.9943954479937911,1.107294879513995
2019-05-20,1.139982302184575,1.1639814564687432,0.9943130105415573,1.098592892667511
2019-05-21,1.150259961804955,1.1761418781557762,0.9920052649298268,1.1048702342050136
2019-05-22,1.1467269438706278,1.1709025711360583,0.991016204147077,1.101731230624912
2019-05-23,1.1327154119964586,1.1529850615362685,0.9986812522896691,1.0944647661822904
2019-05-24,1.1352846564549146,1.152402893381919,0.9997527505246522,1.095499475974755
2019-05-28,1.1247262371306836,1.1480690322243805,0.9958790077272395,1.0893151413635258
2019-05-29,1.1171783827027493,1.138625567232168,0.9962086946548229,1.0840118810489847
2019-05-30,1.1202297184351078,1.1434123060978667,1.0029671194668988,1.088969210339973
2019-05-31,1.1051342822938615,1.1251713124208196,1.0164839690910508,1.0831789570803978
2019-06-03,1.102324230823749,1.100397178599739,1.0311546915210679,1.079522140938902
2019-06-04,1.1262518709075353,1.1313807621181684,1.0314843784486512,1.0975800235180933
2019-06-05,1.1360077592764408,1.1397898003561533,1.0341218109879649,1.104403947679192
2019-06-06,1.143394643898452,1.1488456003792253,1.0375009919533267,1.1109255729337915
2019-06-07,1.1548365222422314,1.1710319647669611,1.0433527934348867,1.1238712252502023
2019-06-10,1.160135912786411,1.1846802068399502,1.032967938182099,1.1262277588093397
2019-06-11,1.1598548803679376,1.1862973176720957,1.0317316279240003,1.1261999505277143
2019-06-12,1.1578076116969231,1.1794408998202321,1.0370889304548614,1.1253169152429288
2019-06-13,1.162584753739039,1.1864266081182848,1.0434352308871204,1.1313817217839444
2019-06-14,1.1613004042244335,1.1813812883602075,1.0431055439595374,1.1292421908992587
2019-06-17,1.16174179284093,1.1884965966585905,1.0424462329857227,1.1314144342669323
2019-06-18,1.1739063649343016,1.2057669317344386,1.04772109806435,1.1427520765391344
2019-06-19,1.1765563329210138,1.2102949865230452,1.054067398496609,1.1473497364403427
2019-06-20,1.1877969478733974,1.221549859163185,1.0806065987942137,1.1641893900022364
2019-06-21,1.1860706643130507,1.2197385546999715,1.0877770851047548,1.165625018317532
2019-06-24,1.1846188680202379,1.2197776617064402,1.1039314301495722,1.1709320350050318
2019-06-25,1.1729999978864638,1.1988382845830279,1.1060743008568352,1.1611611793579284
2019-06-26,1.1718295067267468,1.2044136642150671,1.0959366950793972,1.1590275060885469
2019-06-27,1.1759854048588356,1.2090163215516345,1.0948651968444139,1.161496348788801
2019-06-28,1.1820366696172135,1.2105722438485922,1.0978323163113108,1.1650360713797232
2019-07-01,1.1927675809401679,1.22690875726601,1.0765679810923334,1.1662802555848986
2019-07-02,1.1958740732049244,1.2317702018643828,1.0995631884014605,1.1771369750797578
2019-07-03,1.2054353115120293,1.241040832461251,1.1013764350624922,1.1838743246204046
2019-07-05,1.2040634206036054,1.2385124974229622,1.0890958328150875,1.1782210923300267
2019-07-08,1.1974479092913006,1.2298257891205755,1.0820900956463102,1.170782290274116
2019-07-09,1.198939794633619,1.2359843687541008,1.085881463872841,1.1745901884391077
2019-07-10,1.2046688470655278,1.248301424836437,1.103024806819056,1.1865441118368503
2019-07-11,1.2074925342667646,1.2473939152799849,1.0937113240385483,1.1838440806189234
2019-07-12,1.212898692585648,1.2545895012855788,1.100552186302858,1.1903553795652249
2019-07-15,1.2133017647976845,1.2586086490665191,1.100552186302858,1.19175836315133
2019-07-16,1.2093889917515432,1.2521259662474553,1.0912387035223503,1.185069370949561
2019-07-17,1.2011588735168004,1.2459674897986437,1.1092062952281994,1.186942457800574
2019-07-18,1.2055562604471022,1.2473939152799847,1.1248660155596142,1.1944295873377468
2019-07-19,1.1988596165346073,1.238252884683447,1.1082996718976834,1.183436729484562
2019-07-22,1.2018042526709174,1.2481067152818008,1.1081347969932158,1.187486167404531
2019-07-23,1.2103973540681912,1.2562750235828664,1.1018709340131907,1.190669464819289
2019-07-24,1.2160854993067267,1.2650913318855832,1.1074754231380495,1.1973386264798087
2019-07-25,1.2102764051331178,1.2530984821734996,1.099645562972342,1.1888268591487463
2019-07-26,1.2183854380754762,1.2659988414420353,1.1014588096333737,1.1962149646728188
2019-07-29,1.2161660864776718,1.261655487290842,1.1087941708483824,1.1967761307506555
2019-07-30,1.2131809522199222,1.2562101203979876,1.1125030387413275,1.1954095569304277
2019-07-31,1.199908204258072,1.238836600608501,1.097914816644896,1.1803141117972167
2019-08-01,1.1894592798547698,1.2326781241596896,1.1242891420380334,1.1843834083452591
2019-08-02,1.18050374072421,1.214526694814081,1.1200032748608038,1.1740925572793826
2019-08-05,1.1450021602407046,1.1716112437493282,1.1356629951922186,1.153966059777992
2019-08-06,1.161058506354286,1.188012350797484,1.1448941034018443,1.1678714016588443
2019-08-07,1.1617445199871537,1.1944300272469557,1.162284695823409,1.1761175763565526
2019-08-08,1.1845380081346693,1.2204258680775182,1.1681364344236174,1.1943156282402472
2019-08-09,1.1764694733137504,1.2089516247361825,1.1642626916262047,1.1865408108313273
2019-08-12,1.162147455841879,1.195078439987461,1.1755542959722116,1.1810231553361046
2019-08-13,1.180221344732624,1.2212683712643781,1.1685485588034343,1.1934268319486614
2019-08-14,1.1453250543537299,1.184771215757379,1.1765432938736093,1.1724978573047604
2019-08-15,1.148350277660985,1.183409899830344,1.1843731540393168,1.1756820975889426
2019-08-16,1.1652945825853864,1.202403729178099,1.1767905433489587,1.1852455723047073
2019-08-19,1.179333658636427,1.2215280871886067,1.1630264442494576,1.1916682065981319
2019-08-20,1.170296986905677,1.2120632629606711,1.1720926775546159,1.188643160513277
2019-08-21,1.1798182725205875,1.2228244999307634,1.168383683898967,1.194130654745371
2019-08-22,1.1794548802861227,1.2188699457805607,1.16541656443207,1.1917099666396747
2019-08-23,1.1491572402289263,1.1802981584211423,1.1882468968367297,1.176716858001197
2019-08-26,1.1618650598502935,1.1981255877659254,1.1884117717411973,1.1870332567394297
2019-08-27,1.1573063622207904,1.1955970463582093,1.1997857506580862,1.1884326586945326
2019-08-28,1.1654556205699655,1.1998759100633782,1.1964065068113723,1.1915241228549736
2019-08-29,1.180342430025009,1.218221739409482,1.187834772456913,1.199824513060941
2019-08-30,1.1798182725205877,1.2153045011854893,1.184785278419134,1.1976624241061695
2019-09-03,1.1729191380008956,1.2035061546586145,1.2012692475101827,1.197006615502288
2019-09-04,1.1862325204414967,1.2208797776328146,1.2087694836296587,1.2097866852892527
2019-09-05,1.2014820403444486,1.2432446515751459,1.1797576628158557,1.2126792677123193
2019-09-06,1.2024095427755288,1.242013142017868,1.1697024316092997,1.2091456301132693
2019-09-09,1.2030146965228288,1.239420419718269,1.165334189861188,1.2070019271473034
2019-09-10,1.2027324368885541,1.235854356014916,1.1553613332255137,1.202306783552258
2019-09-11,1.211284767449766,1.2474584057260092,1.162367070394291,1.2113497028655755
2019-09-12,1.2154807546313604,1.2526447789876305,1.1647573163396072,1.2152575140248394
2019-09-13,1.2146733829914858,1.2481715152819661,1.1551140837501646,1.2101880781040513
2019-09-16,1.2109217842872348,1.2425965483887815,1.1647573163396074,1.2105080605600216
2019-09-17,1.2139880511451744,1.2485608312065248,1.1670650619513379,1.2142660185624592
2019-09-18,1.2147140174702367,1.2480419152816362,1.1597297007363294,1.2117958306480816
2019-09-19,1.2146332939419804,1.2501164439493422,1.1644275665306725,1.2140766728472636
2019-09-20,1.2088942874263509,1.2368916719411263,1.1781916656301739,1.2126670347723285
2019-09-23,1.208610800576275,1.237437415891561,1.1847852784191342,1.2150127794821697
2019-09-24,1.199126740507334,1.2210030833656138,1.1910491413991593,1.208597067536059
2019-09-25,1.2062196387663036,1.2347090056935273,1.1689606831832517,1.2080309634455988
2019-09-26,1.2037071189493251,1.2301620681023249,1.1686309333743168,1.205595711148487
2019-09-27,1.197222374298503,1.214897334305472,1.162614319869641,1.1963751311698878
2019-09-30,1.2027748440123511,1.2264595942075416,1.14456435359291,1.1958286009511818
2019-10-01,1.188467416772783,1.2164562489591253,1.1508283423356387,1.1900173472407727
2019-10-02,1.1674741178483081,1.1955397788421407,1.164262691626205,1.1808204426648112
2019-10-03,1.177038628730883,1.2086614693214317,1.1695375567048327,1.1901483995673998
2019-10-04,1.192966798971895,1.2264595942075416,1.1695375567048327,1.201358762241636
2019-10-07,1.1878194468297523,1.2227569139433312,1.1595648258318623,1.195007250636376
2019-10-08,1.1693787567717615,1.2044389444699093,1.1697024316093003,1.1863382272607916
2019-10-09,1.1804834234848351,1.2161961202960423,1.1707739298442836,1.1943158738465596
2019-10-10,1.188467416772783,1.2256150273264088,1.16055382373326,1.196616336694611
2019-10-11,1.2007892088460188,1.241400018449428,1.1541250858487673,1.2036794323383369
2019-10-14,1.1994512709080944,1.2412697993408157,1.1587405770722283,1.2047948472310803
2019-10-15,1.2113263564296957,1.2570543777249803,1.1506634674311715,1.211078380398255
2019-10-16,1.209380810312869,1.253936754787101,1.1572570802201319,1.2117420673849413
2019-10-17,1.212947372145762,1.2572495000184711,1.1589054519766961,1.2145756595386625
2019-10-18,1.2076384365897954,1.245167085974949,1.1576692045999488,1.2084809911010401
2019-10-21,1.2158249204849403,1.2562098108438475,1.1521469642832682,1.2128626415745007
2019-10-22,1.2118529683657193,1.2462066719648586,1.1555262081299822,1.2095083351112081
2019-10-23,1.2153790320771731,1.248609947130217,1.1582460781215296,1.212407894398041
2019-10-24,1.2173648036008167,1.260757057989191,1.166488062667054,1.2198756382673117
2019-10-25,1.2223498905425791,1.2708254096071994,1.1692079326586013,1.2257361701146132
2019-10-28,1.2292398891224179,1.2833627650531545,1.1591527014520453,1.2285562489210804
2019-10-29,1.2288749969575294,1.2734238070660486,1.155938332509799,1.2241275731352212
2019-10-30,1.2326444584695533,1.2795947688652105,1.1622846958234099,1.229596810168725
2019-10-31,1.2293616562013585,1.2801792070832603,1.1739057984529446,1.2327904899494668
2019-11-01,1.2407499461218194,1.2918064733549224,1.174977296687928,1.240704541962783
2019-11-04,1.2457353057782043,1.2997964784708202,1.171598052841214,1.2437348198872882
2019-11-05,1.2443571424334632,1.3005109294280544,1.1526415889966708,1.2367961693916358
2019-11-06,1.2446411747127841,1.2975876033059566,1.1575867042663635,1.237732289148669
2019-11-07,1.2490181080463993,1.3019397281578093,1.139619238323218,1.234163143233282
2019-11-08,1.2520981469927746,1.3071367294449354,1.1323662516790913,1.2342015301243645
2019-11-11,1.2497071215401143,1.3053830020519324,1.129646381687544,1.2318757984669488
2019-11-12,1.2523412720787224,1.3091501727621673,1.132695875725323,1.2350348208649895
2019-11-13,1.2527467987223613,1.309475204610129,1.1372289923779022,1.2369178996996184
2019-11-14,1.254570441402936,1.3084358249896466,1.1420093585058309,1.2389239739345328
2019-11-15,1.2636489748282378,1.3180496479440769,1.1391247393725195,1.2439036313928848
2019-11-18,1.2645809770505894,1.3190889243798456,1.1425038574565296,1.2457663605884954
2019-11-19,1.2642162212430121,1.3210375676969122,1.1430808567408142,1.2464697431120515
2019-11-20,1.259514893865948,1.3131128785047474,1.143657730262395,1.242641859457816
2019-11-21,1.257488624220865,1.31018955238265,1.1373938672823696,1.2387846702182381
2019-11-22,1.260285039959853,1.3110341192637827,1.1352509965751065,1.239191159269233
2019-11-25,1.2700527232361811,1.3265586721695777,1.1298112565920115,1.2453045723428369
2019-11-26,1.272929589788803,1.3290924759976894,1.1352509965751065,1.2490363128268098
2019-11-27,1.2786040992962144,1.3383810607347306,1.1292342573077272,1.2515954140872576
2019-11-29,1.2738621374403996,1.3322754148593023,1.1362399944765045,1.2507331923250076
2019-12-02,1.2630412302920244,1.318634292531554,1.13566299519222,1.2427112617629876
2019-12-03,1.2545704414029362,1.3083060186198896,1.14654247515841,1.2406569086983839
2019-12-04,1.2623115823195585,1.3149316122673436,1.1449764779727276,1.244738158090146
2019-12-05,1.2645809770505894,1.3175299065414792,1.145635851827894,1.2465428976502013
2019-12-06,1.2761319412433638,1.3316257639022329,1.1342618729110052,1.2506584961768945
2019-12-09,1.2721196273600146,1.3255847116575423,1.1339322488647738,1.2473353601212998
2019-12-10,1.270700965893834,1.3244805320368946,1.1371466178070202,1.247703964074814
2019-12-11,1.274308298562789,1.3314956479783344,1.1449764779727276,1.253951171583433
2019-12-12,1.2852914709115444,1.3414339868571583,1.1409378602708473,1.2591992585071508
2019-12-13,1.286061344290827,1.345851221263317,1.146047976207711,1.262712751926805
2019-12-16,1.29489661627287,1.3593625372213076,1.1459654758741253,1.2697996310306194
2019-12-17,1.2951806485521908,1.3601419945481341,1.145718226398776,1.2700438516490185
2019-12-18,1.2952613720804471,1.3611812709839028,1.1458007267323616,1.2704241991634495
2019-12-19,1.3005707167083473,1.3696906047635447,1.1487678461992585,1.275903981547788
2019-12-20,1.3062724976780076,1.3752118124209234,1.1499217190051236,1.2799101046275632
2019-12-23,1.308268223285372,1.3788444302645735,1.1534657119936016,1.2830037504690288
2019-12-24,1.308309130478745,1.3795604289925123,1.1643451919597918,1.2872729605034594
2019-12-26,1.3152734437932114,1.3917336455840366,1.173493799835832,1.2967148593389557
2019-12-27,1.3149479588912725,1.390562086345383,1.173081675456015,1.2960922380788495
2019-12-30,1.3076981133670615,1.3814483996979592,1.1755542959722132,1.2917893983087874
2019-12-31,1.3108748296471087,1.384052472316059,1.177779541250358,1.2944621994130192
2020-01-02,1.3231345791437288,1.4071622367061474,1.1864336501756994,1.308872727680671
2020-01-03,1.3131150439135335,1.3942725054631167,1.2021758708407,1.3073613541239602
2020-01-06,1.318125220600565,1.4032561793713552,1.214786097134336,1.3164031791558393
2020-01-07,1.3144182107370905,1.4030610570778645,1.2195664632622647,1.3168348565960686
2020-01-08,1.3214238403168637,1.4136069475505928,1.2104178553862244,1.3191808650644279
2020-01-09,1.3303836065240722,1.4255847322944852,1.2035769931219147,1.3234030976745468
2020-01-10,1.3265551022962796,1.4219393195463441,1.2108299797660413,1.3236639460764363
2020-01-13,1.3356783609196694,1.4383441412441906,1.2018462467944686,1.3285151118566256
2020-01-14,1.3336420008335543,1.4326807450514176,1.2007747485594853,1.32570150555263
2020-01-15,1.3366559064839765,1.4332664214860307,1.207780359965559,1.3294589618500774
2020-01-16,1.3477747543574197,1.4470023705656128,1.2058847387336453,1.3366967874640066
2020-01-17,1.3519693779659019,1.4541631833227104,1.208110109774494,1.3411107415223988
2020-01-21,1.3493221371254145,1.4535117782255094,1.2094288574848266,1.3405231372552027
2020-01-22,1.3494852204696621,1.4573529323754233,1.20984085610194,1.3419102168436075
2020-01-23,1.3510331486669018,1.4620399948077465,1.2125607260934874,1.3448674831509466
2020-01-24,1.3390180241866534,1.449736146368756,1.2196488378331467,1.3397286331338647
2020-01-27,1.3175542925383872,1.4197911169931,1.2279733227122567,1.3263940250914756
2020-01-28,1.3313611520883795,1.441598999851209,1.2170114681751847,1.33387148113743
2020-01-29,1.330261430373198,1.4439427374367984,1.223605080964145,1.3366359962640124
2020-01-30,1.334578911919111,1.4490852571951232,1.223687455535027,1.339698832140575
2020-01-31,1.3103456269221716,1.426105918283074,1.230775567274686,1.3270952113438572
2020-02-03,1.3200794935853113,1.447653156554532,1.222780832204511,1.3341915994538422
2020-02-04,1.3401991512166471,1.480788244537042,1.206873736635043,1.3453637316496643
2020-02-05,1.3556759787574424,1.4856702228934293,1.2083573592498433,1.3525723446450963
2020-02-06,1.3602374035331704,1.498494741397441,1.214868471705218,1.3604106049737978
2020-02-07,1.3529882397955155,1.4920501337377092,1.2180828406474644,1.3572434781681768
2020-02-10,1.363088362196656,1.5100822815543515,1.2212148350188288,1.3672516925507472
2020-02-11,1.365450752613955,1.5103429261410029,1.2170114681751847,1.3665515520136466
2020-02-12,1.3742477081915383,1.5250551057963206,1.2160223445110834,1.3735531853659848
2020-02-13,1.3727815943810449,1.5231019223518543,1.2229457071089784,1.3750850964657715
2020-02-14,1.3749810378114073,1.5274633338279342,1.2280556972831382,1.3790472271563887
2020-02-18,1.3714379294360481,1.528049216631975,1.2437979179481389,1.3839316013339371
2020-02-19,1.3779949434618295,1.5426963899177004,1.2510507788295617,1.3932490972239393
2020-02-20,1.372333660613609,1.52837517714236,1.2561608947664251,1.388926809523589
2020-02-21,1.358200907089744,1.4990156178318894,1.2750349840400865,1.3822216382546384
2020-02-24,1.3131556783922842,1.4412086520795149,1.2864913375278573,1.353313154279588
2020-02-25,1.2733642968970484,1.4020195105783961,1.2634962559814338,1.3193142178631876
2020-02-26,1.2686809686850684,1.4092454328897996,1.2690183705354108,1.3218853522807954
2020-02-27,1.2117018844648615,1.3386790581877197,1.2692656200107602,1.2801176954577258
2020-02-28,1.2066113933215075,1.3397202951330476,1.2229457071089782,1.2630849725047022
2020-03-02,1.2588650149205602,1.408854466009823,1.2297040690397023,1.3053712991206967
2020-03-03,1.2228205959809932,1.3636763805444008,1.2683589966802444,1.29263723332036
2020-03-04,1.2742199390251034,1.4205723284600593,1.270584367721093,1.3294818875821766
2020-03-05,1.2318625856468817,1.3774121232545555,1.2980301913492138,1.3108588992237664
2020-03-06,1.2114984393564856,1.354172036571141,1.2985246902999128,1.2964296177162524
2020-03-09,1.1168870553072776,1.2601055497072775,1.3006675610071758,1.2333762558909898
2020-03-10,1.1746800563182989,1.3287188441496043,1.273221737379055,1.2683604848816246
2020-03-11,1.1174164625681817,1.2708466656582103,1.268688620726476,1.2278306724699943
2020-03-12,1.0105049672582251,1.1543207876543222,1.2180828406474642,1.134819558292881
2020-03-13,1.0968894374695048,1.2520983127442014,1.1809115356217224,1.187655197985509
2020-03-16,0.9768637095720192,1.1021121085404146,1.1673946859975706,1.0923824000287463
2020-03-17,1.0296069220970927,1.1856980208552834,1.183219281233453,1.144594435724124
2020-03-18,0.9774747948623582,1.1496338284067122,1.159647200402745,1.1060708099467513
2020-03-19,0.979551789427224,1.156534099761872,1.1377234913286012,1.1020968838790826
2020-03-20,0.9373388384416094,1.1112258983725516,1.1547844597039345,1.0773826229478483
2020-03-23,0.9133726774173969,1.112028262705806,1.2058023641627633,1.0843257589870507
2020-03-24,0.9961271114673994,1.1981410654729725,1.2643203789783644,1.1626036322682383
2020-03-25,1.0110393515609897,1.1892685215013228,1.2470122868903852,1.1602301067582952
2020-03-26,1.0700738177122304,1.2518960707054694,1.2630017570307353,1.2081370387570791
2020-03-27,1.0382009779955454,1.2088397725065998,1.2548421470560926,1.1796898392697903
2020-03-30,1.0719173685602468,1.2528096681600263,1.2603642616100696,1.208493957546561
2020-03-31,1.0559399733298755,1.242110651572258,1.220225837117431,1.1862205523348608
2020-04-01,1.0084174731803937,1.1893339406097694,1.2317645651760838,1.1553636964108591
2020-04-02,1.031687257416084,1.2134713215629858,1.251957402160078,1.1783800207659205
2020-04-03,1.0167748127865268,1.1962490705636935,1.2581388905692212,1.1690670818106186
2020-04-06,1.085067804013911,1.281774339571401,1.293002575745936,1.2339001691809888
2020-04-07,1.0861741390586876,1.2812525344745302,1.2860792131480407,1.2319497922251104
2020-04-08,1.1226353341200712,1.3084564619323746,1.27462285966027,1.2507956610458622
2020-04-09,1.1397188598592523,1.310348663211081,1.3079205476513027,1.2686349404116382
2020-04-13,1.1293126152943695,1.3245047804445997,1.3303387556761455,1.2765906044672424
2020-04-14,1.1626192521387833,1.3821088850499608,1.340805985499815,1.3109955658593464
2020-04-15,1.1379161480259534,1.3662562047547946,1.3339652489982088,1.2944684205943795
2020-04-16,1.1434056888406625,1.391176860869242,1.3328113761923435,1.3040471913400806
2020-04-17,1.1742952559859683,1.404485109310792,1.3069315497499048,1.311508129314623
2020-04-20,1.1536067156521232,1.3878497729626764,1.3162449067677089,1.3017434492689532
2020-04-21,1.1185793177184684,1.3366388900296549,1.3072611737961362,1.2695955513176953
2020-04-22,1.1434056888406623,1.376302990767653,1.332976125334107,1.2998711407790162
2020-04-23,1.1433236699179492,1.373367179295205,1.3462457254829094,1.3032291502118711
2020-04-24,1.1592604988482254,1.3950259602421065,1.340476361453583,1.3142736188185835
