Date,SPY,QQQ,GLD,Equal Weight Portfolio
2019-01-03,-0.023862734003634034,-0.032670756771135734,0.009066170423806641,-0.015822440116987708
2019-01-04,0.03349566791159053,0.04278489395005769,-0.008086235900529481,0.02273144198703958
2019-01-07,0.00788448239169881,0.011905484045295012,0.003458482876331992,0.0077494831044419375
2019-01-08,0.009395464361706907,0.009045292880251132,-0.00270804061547536,0.005244238875494227
2019-01-09,0.004673336433789421,0.008149617875521153,0.006418158373500793,0.006413704227603789
2019-01-10,0.003527824888174713,0.002860069549545763,-0.005886691481276629,0.00016706765214794883
2019-01-11,0.0003863638085694898,-0.003658110135304593,0.001727170986037141,-0.0005148584468993209
2019-01-14,-0.006101189407893615,-0.008836780771496078,0.002380897199235621,-0.00418569099338469
2019-01-15,0.011460751845201012,0.019526386223312375,-0.0017200351443330542,0.009755700974726778
2019-01-16,0.002419942945244058,-0.00018463378440014555,0.003199863787636481,0.001811724316160131
2019-01-17,0.007586670256958694,0.007884314432306638,-0.001308546962521917,0.004720812575581138
2019-01-18,0.013310003502717827,0.009900210697017187,-0.008926410300850951,0.004761267966294686
2019-01-22,-0.013510547283458796,-0.020030289432353632,0.0035531343340227117,-0.009995900793929905
2019-01-23,0.002092632045607612,0.0012968362563876568,-0.0013997379433263735,0.0006632434528896318
2019-01-24,0.0005314387082548944,0.006475290459157179,-0.0015666428373899421,0.0018133621100073773
2019-01-25,0.008461483101109613,0.011948633186391389,0.01461726258147622,0.01167579295632574
2019-01-28,-0.007600277038816383,-0.01235206331886396,0.0034999210730881636,-0.005484139761530726
2019-01-29,-0.0013269953998140682,-0.009441488110914609,0.005596580714432919,-0.0017239675987652523
2019-01-30,0.015831071518880524,0.025437456657896096,0.005726722578225596,0.01566508358500074
2019-01-31,0.008782107802765449,0.01496863408392568,0.0004811737703025454,0.008077305218997891
2019-02-01,0.0004815094981538426,-0.004221974854041299,-0.002004008016032066,-0.0019148244573065076
2019-02-04,0.007035497645307531,0.012421666093078487,-0.004337356751223598,0.005039935662387474
2019-02-05,0.004191857312779712,0.008847899072921495,0.002581475453272253,0.0052070772796578195
2019-02-06,-0.0013182745125080997,-0.0029818030681241225,-0.006758902044908699,-0.0036863265418469733
2019-02-07,-0.009532911060393112,-0.013429799410553112,0.002430293392984062,-0.006844139025987387
2019-02-08,0.0012217172827881928,0.0019615820978013954,0.0037982966608791635,0.002327198680489584
2019-02-11,0.0005546484140777075,-0.0009491478243457419,-0.004911042708701019,-0.001768514039656351
2019-02-12,0.012859638539446827,0.01478636221932561,0.002103577179937588,0.009916525979570009
2019-02-13,0.0032462929956313946,0.0007021314758957065,-0.003956062177901898,-2.5459021249323293e-06
2019-02-14,-0.0022176072382619205,0.0012277745059137146,0.005592889654295163,0.0015343523073156526
2019-02-15,0.010896965951224136,0.004205697324945357,0.005964900110646321,0.007022521128938604
2019-02-19,0.0017306607744378422,0.0019771613328141147,0.01522430969570121,0.006310710600984388
2019-02-20,0.0020155851949856807,-0.0001742093857671767,-0.0017363346220006237,3.5013729072626786e-05
2019-02-21,-0.003555850719211273,-0.0036573645098143537,-0.01130613747012843,-0.006173117566384685
2019-02-22,0.006199569549484085,0.0073998729657123175,0.0035985360836492397,0.0057326595329485475
2019-02-25,0.0013615487559048844,0.0036441958204334046,-0.0010358346885892544,0.0013233032959163447
2019-02-26,-0.0007153636720838019,0.001037510350927251,0.001675034536747333,0.0006657270718635939
2019-02-27,-0.00042947661743164556,-0.0006337296535795511,-0.0070871108191714605,-0.002716772363394219
2019-02-28,-0.0018628220801476525,-0.002304158496055142,-0.005613959130088775,-0.003260313235430523
2019-03-01,0.006243641826120472,0.006929085642321198,-0.017017506627186707,-0.0012815930529150128
2019-03-04,-0.003637296823870595,0.0001716433304743692,-0.0026255308667166855,-0.0020303947867043037
2019-03-05,-0.0013597931141382524,0.0007453704569051478,0.0013162525939689473,0.00023394331224528087
2019-03-06,-0.006057099701745061,-0.0056715830579836535,-0.0009037184460104486,-0.004210800401913055
2019-03-07,-0.008365543035778855,-0.01227267390868969,-0.0008222882461902392,-0.0071535017302195945
2019-03-08,-0.0019999925572441457,-0.0015165553721233627,0.010945553273622899,0.0024763351147517967
2019-03-11,0.014501193040948657,0.02079785275864543,-0.004884390198699795,0.01013821853363143
2019-03-12,0.003770854837771287,0.005494523586006661,0.006053709964792153,0.005106362796190034
2019-03-13,0.00661930587549886,0.0075133446964053,0.006992949727453013,0.00704186676645239
2019-03-14,-0.0006398625259546042,-0.0016948197669505172,-0.011547098821608426,-0.004627260371504516
2019-03-15,0.004940785436980066,0.009280538922047388,0.004574769560006908,0.00626536463967812
2019-03-18,0.003625704615788816,0.0023814622825371057,0.0005692420438265788,0.0021921363140508334
2019-03-19,0.0002482388694311499,0.00336252708280238,0.002763299214570303,0.0021246883889346107
2019-03-20,-0.003010058846334762,0.0039652028636130154,0.006484057947534705,0.0024797339882709855
2019-03-21,0.011294461465784611,0.015632221363201637,-0.004026413261163153,0.007633423189274364
2019-03-22,-0.019246004563520547,-0.02196446911008154,0.002344768069306058,-0.012955235201432009
2019-03-25,-0.0007520180610827154,-0.0019037965419514968,0.007663119616744485,0.0016691016712367577
2019-03-26,0.007454026403612479,0.004657042047462312,-0.004963137418150021,0.00238264367764159
2019-03-27,-0.005229110199501341,-0.006422851742253433,-0.005229296137734041,-0.005627086026496271
2019-03-28,0.003790601814285921,0.00230495717783219,-0.014152850613865509,-0.002685763873915799
2019-03-29,0.006305064808390215,0.007570929263440718,0.0009023839948698598,0.004926126022233597
2019-04-01,0.011859120877376839,0.013247020035370927,-0.003934131206699387,0.007057336568682792
2019-04-02,0.0004901607798653007,0.0037905372396009884,0.0037028271386223555,0.0026611750526962146
2019-04-03,0.00157368447994366,0.005746309133674687,-0.0014756542074284562,0.0019481131353966303
2019-04-04,0.002653391487541512,-0.00038122835734843985,0.002545135885276162,0.0016057663384897447
2019-04-05,0.004840126797721167,0.005171296033382955,-0.0010645913747292512,0.0029822771521249565
2019-04-08,0.0007622157550797315,0.00254539291225786,0.004344964459018996,0.002550857708785529
2019-04-09,-0.005124572521057247,-0.003510901631765706,0.0052240582686200465,-0.0011371386280676354
2019-04-10,0.0034107304663510973,0.005366233457183345,0.003085645543724258,0.0039542031557529
2019-04-11,-0.0002774493089509056,-0.0023724918922944926,-0.012790430232882621,-0.005146790478042672
2019-04-12,0.006766103184163708,0.004323817291303378,-0.0009839698252592788,0.0033686502167359356
2019-04-15,-0.0006547976688079382,0.00016155668536499412,-0.0018879040751598186,-0.0007937150195342542
2019-04-16,0.0006552267097299502,0.003443210754332293,-0.008963785785923162,-0.0016217827739536395
2019-04-17,-0.002447121927797391,0.0034851970646885277,-0.0019085831288393473,-0.00029016933064940353
2019-04-18,0.001969563930214635,0.0012826559228606982,0.0007482870651696061,0.0013335023060816464
2019-04-22,0.0008618129386943618,0.0028282222925004596,0.0,0.0012300117437316072
2019-04-23,0.008991690590177015,0.012718143987298092,-0.002076929420084306,0.006544301719130266
2019-04-24,-0.0022193666119265654,-0.0031527242246437437,0.002913740144174559,-0.0008194502307985833
2019-04-25,-0.0006163381563760728,0.004058982939338929,0.0008300695036758121,0.0014242380955462226
2019-04-26,0.004656845072650073,0.0008924130569343269,0.006635175033447238,0.0040614777210105455
2019-04-29,0.001567697672230084,0.0019406232703262916,-0.004449212353194731,-0.00031363047021278545
2019-04-30,0.0005108452917748085,-0.007747792226620032,0.003062112981714993,-0.0013916113177100766
2019-05-01,-0.00751668121023763,-0.0032184701691638784,-0.0066006224629273635,-0.005778591280776291
2019-05-02,-0.0021589501280075973,-0.0043401898984006815,-0.0038205903541770336,-0.0034399101268617707
2019-05-03,0.009788027169083113,0.01594840540538711,0.005919618726200504,0.010552017100223576
2019-05-06,-0.0041153784532150794,-0.0061222924281517654,0.001326117121354109,-0.0029705179200042453
2019-05-07,-0.01669981281492805,-0.019479949578421807,0.003310996887363471,-0.01095625516866213
2019-05-08,-0.0013892168836858731,-0.002523541389736206,-0.0024750055657883907,-0.0021292546130701564
2019-05-09,-0.003025634974043956,-0.005383155118488414,0.002398422606480377,-0.0020034558286839976
2019-05-10,0.005023313258800677,0.0012449588662828415,0.0018977175142322888,0.002721996546438602
2019-05-13,-0.025130198324916697,-0.034702717878868694,0.010211626950944686,-0.0165404297509469
2019-05-14,0.009043533846393004,0.010975391882572794,-0.001711902564663359,0.0061023410547674795
2019-05-15,0.00585781841026578,0.014124351692495818,-0.0005716127335255727,0.006470185789745341
2019-05-16,0.009260878786217841,0.010049576563470497,-0.007190107507201948,0.004040115947495463
2019-05-17,-0.006464898981969114,-0.010220101508340296,-0.007077611679961904,-0.00792087072342377
2019-05-20,-0.006612005079905892,-0.016881432820565423,-8.290208125960596e-05,-0.007858779993910306
2019-05-21,0.009015630857325263,0.010447264103265796,-0.002320944800343727,0.005713983386749111
2019-05-22,-0.003071495185126061,-0.004454655613431058,-0.0009970317877493473,-0.002841060862102155
2019-05-23,-0.01221871688727827,-0.015302306136714239,0.007734533613594108,-0.006595496470132799
2019-05-24,0.0022682170925241163,-0.0005049225473691132,0.0010729131367255285,0.0009454025606268438
2019-05-28,-0.009300239604401073,-0.0037607170048142846,-0.0038747008151563955,-0.00564521914145725
2019-05-29,-0.00671083698304209,-0.008225520179667267,0.0003310511869667465,-0.004868435325247536
2019-05-30,0.002731287840511687,0.004203962218532142,0.0067841455794737104,0.004573131879505846
2019-05-31,-0.013475304120956322,-0.015953119954864148,0.013476862164072179,-0.005317187303916097
2019-06-03,-0.0025427240066064893,-0.022018099419704118,0.014432812396575123,-0.0033760036765784944
2019-06-04,0.021706535531660576,0.02815672751710996,0.0003197259638094696,0.016727663004193333
2019-06-05,0.008662261631622536,0.007432544833307464,0.00255692921232642,0.00621724522575214
2019-06-06,0.0065024948656302595,0.00794514920228484,0.003267681746440987,0.005905108604785362
2019-06-07,0.010006937154058981,0.01931187653102584,0.0056402851919619135,0.011653032959015578
2019-06-10,0.004588866425778049,0.01165488431027173,-0.00995334973762707,0.002096800332807569
2019-06-11,-0.0002422409438205264,0.0013650188656895157,-0.0011968524989020013,-2.469152567767069e-05
2019-06-12,-0.001765107605845584,-0.0057796791324775665,0.00519253494403471,-0.0007840839314294801
2019-06-13,0.004126024042210519,0.005922898128356779,0.006119340633088832,0.005389420934552043
2019-06-14,-0.001104736244368243,-0.004252534226351634,-0.00031596300165448454,-0.0018910778241247872
2019-06-17,0.00038008134233891155,0.006022872013030867,-0.0006320654488251032,0.0019236293021815585
2019-06-18,0.010470977430900863,0.014531244872221682,0.005060083591572395,0.01002076863156498
2019-06-19,0.002257392979431172,0.0037553317058489633,0.006057242183996836,0.00402332228975899
2019-06-20,0.009553826398160492,0.009299280560083112,0.025177896911959374,0.01467700129006766
2019-06-21,-0.0014533490454217146,-0.0014827920855021715,0.006635612181659978,0.0012331570169120305
2019-06-24,-0.0012240386146417093,3.2061794159155e-05,0.014850786310930397,0.004552936496815947
2019-06-25,-0.009808108284812156,-0.017166552381454925,0.0019411266395166216,-0.008344511342250152
2019-06-26,-0.0009978611780272484,0.004650651971778164,-0.009165393111099984,-0.0018375341057830228
2019-06-27,0.0035465040846236473,0.003821492127928483,-0.000977700846950591,0.002130098455200513
2019-06-28,0.005145697160335416,0.0012869324170585728,0.0027100317696175935,0.003047553782337194
2019-07-01,0.00907832354002136,0.0134948686461549,-0.019369383559800002,0.0010679362087920863
2019-07-02,0.0026044405585772257,0.003962352187627971,0.021359735486276676,0.009308842744160623
2019-07-03,0.007995188223690608,0.007526266330226461,0.001649060899963084,0.005723505151293384
2019-07-05,-0.0011380875400963664,-0.0020372698239706777,-0.011150231525253074,-0.004775196296440039
2019-07-08,-0.00549432131157046,-0.0070138236961367895,-0.006432617734537516,-0.006313587580748255
2019-07-09,0.0012458874667888864,0.0050076845745195,0.0035037454291328984,0.0032524391568137614
2019-07-10,0.004778432126076426,0.00996538175863182,0.015787490178783115,0.01017710135449712
2019-07-11,0.0023439530358198013,-0.0007269955304033404,-0.008443584154164463,-0.002275542216249334
2019-07-12,0.004477177427988144,0.005768495354555814,0.006254723814186791,0.005500132198910249
2019-07-15,0.00033232141686734273,0.0032035560450824896,0.0,0.001178625820649944
2019-07-16,-0.0032248968555598223,-0.005150673979455012,-0.008462554430785363,-0.005612708421933399
2019-07-17,-0.006805186991840628,-0.004918416049839003,0.01646531748539748,0.001580571481239283
2019-07-18,0.003660953623417784,0.0011448336276989046,0.014117951186161548,0.006307912812426078
2019-07-19,-0.0055548165873331445,-0.0073281026022047335,-0.014727392803034478,-0.009203437330857451
2019-07-22,0.0024561976195527357,0.00795784990306947,-0.00014876383044060137,0.003421761230727201
2019-07-23,0.0071501672407767725,0.0065445592120072504,-0.005652618252780628,0.0026807027333344644
2019-07-24,0.004699403232680144,0.007017817068091459,0.005086339018351538,0.005601186439707713
2019-07-25,-0.004776879731664074,-0.009479829171075482,-0.007070008058076338,-0.007108905653605297
2019-07-26,0.006700149575721515,0.010294768888523542,0.001648937368628589,0.006214618610957881
2019-07-29,-0.001821551315739578,-0.0034307726113287362,0.006659678193005059,0.00046911808864558147
2019-07-30,-0.0024545448939422565,-0.004316048990954946,0.003344956160896251,-0.0011418792413336503
2019-07-31,-0.010940451989097988,-0.013830106530253405,-0.013112972808538625,-0.012627843775963338
