Date,Actual excess return,Fitted excess return,Residual
2019-04-23,0.012600840273463643,0.010419259356576756,0.0021815809168868865
2019-04-24,-0.0032700279384781927,-0.0025855028233191875,-0.0006845251151590052
2019-04-25,0.00394167922550448,-0.0007259989909662105,0.00466767821647069
2019-04-26,0.0007751093430998779,0.005390863369849635,-0.0046157540267497575
2019-04-29,0.0018233195564918425,0.0018074700683180193,1.584948817382327e-05
2019-04-30,-0.00786509594045448,0.0005815273566441465,-0.008446623297098627
2019-05-01,-0.0033357738829983274,-0.008730357434372301,0.005394583551373974
2019-05-02,-0.0044574936122351305,-0.002515420047810357,-0.0019420735644247737
2019-05-03,0.015831101691552663,0.011343005229703029,0.004488096461849634
2019-05-06,-0.0062395961419862145,-0.00478486570602727,-0.0014547304359589447
2019-05-07,-0.019597253292256256,-0.019382737529558772,-0.00021451576269748349
2019-05-08,-0.002640845103570655,-0.0016225338905186512,-0.0010183112130520036
2019-05-09,-0.005500458832322863,-0.003520769508118858,-0.001979689324204005
2019-05-10,0.0011276551524483924,0.005815964368040261,-0.004688309215591869
2019-05-13,-0.03482002159270314,-0.029161936463774525,-0.005658085128928618
2019-05-14,0.010858088168738345,0.010479397237025163,0.00037869093171318154
2019-05-15,0.014007047978661369,0.006783985566849719,0.00722306241181165
2019-05-16,0.009932272849636048,0.010731516123091986,-0.0007992432734559383
2019-05-17,-0.010337405222174745,-0.007510296070212409,-0.0028271091519623355
2019-05-20,-0.016998736534399872,-0.007680938301751582,-0.00931779823264829
2019-05-21,0.010329960389431347,0.010447029929429398,-0.00011706953999805064
2019-05-22,-0.004571959327265507,-0.0035739670904602183,-0.0009979922368052885
2019-05-23,-0.015419609850548688,-0.014184691904258504,-0.0012349179462901837
2019-05-24,-0.0006222262612035623,0.0026200685859326736,-0.003242294847136236
2019-05-28,-0.0038780207186487337,-0.010799274962123436,0.006921254243474702
2019-05-29,-0.008342823893501716,-0.007795582743654136,-0.00054724114984758
2019-05-30,0.004086658504697693,0.0031572280028799825,0.0009294305018177108
2019-05-31,-0.016070423668698597,-0.015642325902344798,-0.0004280977663537987
2019-06-03,-0.022135403133538567,-0.002960595550179427,-0.01917480758335914
2019-06-04,0.02803942380327551,0.025168406706143454,0.002871017097132056
2019-06-05,0.007315241119473015,0.010037123650376994,-0.002721882530903979
2019-06-06,0.007827845488450391,0.00753180656480344,0.0002960389236469508
2019-06-07,0.01919457281719139,0.011596939559186387,0.007597633258005004
2019-06-10,0.01153758059643728,0.005312008528602734,0.0062255720678345465
2019-06-11,0.0012477151518550667,-0.00029204836581606726,0.0015397635176711338
2019-06-12,-0.0058969828463120155,-0.0020585649765431837,-0.003838417869768832
2019-06-13,0.00580559441452233,0.004775114013075465,0.0010304804014468656
2019-06-14,-0.004369837940186083,-0.001292537977339619,-0.0030772999628464644
2019-06-17,0.005905568299196418,0.0004298419238199615,0.005475726375376456
2019-06-18,0.014413941158387233,0.012135223624054902,0.0022787175343323314
2019-06-19,0.003638027992014514,0.0026075126767044496,0.0010305153153100646
2019-06-20,0.009181976846248663,0.01107133367604924,-0.0018893568298005772
2019-06-21,-0.0016000957993366205,-0.0016969268310257025,9.683103168908204e-05
2019-06-24,-8.524191967529404e-05,-0.0014309280439439714,0.0013456861242686774
2019-06-25,-0.017283856095289374,-0.011388399724248852,-0.0058954563710405215
2019-06-26,0.0045333482579437145,-0.0011685635121603277,0.005701911770104042
2019-06-27,0.003704188414094034,0.00410287417957372,-0.0003986857654796859
2019-06-28,0.0011696287032241237,0.005957928993268331,-0.004788300290044207
2019-07-01,0.013377564932320452,0.010519753082490238,0.002857811849830213
2019-07-02,0.003845048473793522,0.003010085881937601,0.0008349625918559209
2019-07-03,0.007408962616392012,0.009263322315650087,-0.001854359699258075
2019-07-05,-0.0021545735378051267,-0.0013312252894741288,-0.0008233482483309979
2019-07-08,-0.0071311274099712385,-0.006384431528348901,-0.0007466958816223371
2019-07-09,0.004890380860685051,0.0014341720721182526,0.0034562087885667983
2019-07-10,0.00984807804479737,0.00553190365583331,0.0043161743889640605
2019-07-11,-0.0008442992442377895,0.002707921846626559,-0.0035522210908643485
2019-07-12,0.005651191640721365,0.005182449930498703,0.0004687417102226619
2019-07-15,0.0030862523312480405,0.0003744406836612041,0.0027118116475868363
2019-07-16,-0.005267977693289461,-0.0037519121500586587,-0.001516065543230802
2019-07-17,-0.005035719763673452,-0.007905028213780347,0.0028693084501068954
2019-07-18,0.0010275299138644556,0.004235634989440719,-0.0032081050755762633
2019-07-19,-0.007445406316039183,-0.0064546057019454215,-0.000990800614093761
2019-07-22,0.00784054618923502,0.0028381249212442086,0.005002421267990812
2019-07-23,0.006427255498172801,0.00828310281255502,-0.001855847314382219
2019-07-24,0.00690051335425701,0.0054402305918722985,0.0014602827623847112
2019-07-25,-0.009597132884909931,-0.0055522034024500615,-0.00404492948245987
2019-07-26,0.010177465174689093,0.007761084897090492,0.0024163802775986013
2019-07-29,-0.0035480763251631853,-0.0021240393569240726,-0.0014240369682391126
2019-07-30,-0.004433352704789395,-0.00285830828424545,-0.001575044420543945
2019-07-31,-0.013947410244087854,-0.012701911939437318,-0.0012454983046505368
2019-08-01,-0.005088481063443284,-0.01011240005495793,0.005023918991514645
2019-08-02,-0.014842501630348504,-0.008744744890073302,-0.0060977567402752016
2019-08-05,-0.035452427468625425,-0.0348958445377243,-0.0005565829309011269
2019-08-06,0.013881458363311339,0.016255530041054563,-0.0023740716777432246
2019-08-07,0.005284724678516595,0.0006743345725794955,0.004610390105937099
2019-08-08,0.021646918750063637,0.022748098007174405,-0.0011011792571107674
2019-08-09,-0.009519139287354816,-0.007912404323034186,-0.0016067349643206306
2019-08-12,-0.011592688224566161,-0.014132503182547674,0.002539814957981513
2019-08-13,0.021797518276588157,0.018029352058777006,0.003768166217811151
2019-08-14,-0.03000193543422658,-0.03430927513398161,0.004307339699755032
2019-08-15,-0.0012663153617625822,0.0030529198406774997,-0.0043192352024400815
2019-08-16,0.015932781172626198,0.017105065880242323,-0.0011722847076161245
2019-08-19,0.015787801656705458,0.01396416948495165,0.0018236321717538077
2019-08-20,-0.007865651318120226,-0.008899533515114053,0.0010338821969938274
2019-08-21,0.008761141247698445,0.009426414706356098,-0.0006652734586576527
2019-08-22,-0.0033512544160215763,-0.00036833656320249975,-0.0029829178528190765
2019-08-23,-0.03176283529244539,-0.029808789555207202,-0.0019540457372381886
2019-08-26,0.0149868707844385,0.012816609441503916,0.0021702613429345832
2019-08-27,-0.002227718042294713,-0.004562407672505652,0.002334689630210939
2019-08-28,0.003461547303071688,0.008157135233696716,-0.004695587930625028
2019-08-29,0.015172468496972513,0.014805999356028656,0.00036646914094385676
2019-08-30,-0.002511973033565096,-0.0005261717082050874,-0.0019858013253600086
2019-09-03,-0.009825443949771917,-0.006794261483527537,-0.0030311824662443802
2019-09-04,0.014318536856609665,0.013155626729763548,0.0011629101268461166
2019-09-05,0.018201350057051036,0.014901165931872861,0.0033001841251781745
2019-09-06,-0.0011078646269400139,0.000884425059274924,-0.0019922896862149377
2019-09-09,-0.0022048197085418053,0.0005727565551651033,-0.0027775762637069087
2019-09-10,-0.002994506353568016,-0.0002832161430363342,-0.002711290210531682
2019-09-11,0.009272192430768822,0.008237379893024102,0.0010348125377447198
2019-09-12,0.004040248343865516,0.004007262564180993,3.2985779684522806e-05
2019-09-13,-0.0036883589568695863,-0.0007815655266766472,-0.002906793430192939
2019-09-16,-0.0045838107803134465,-0.0035937689397788695,-0.000990041840534577
2019-09-17,0.004682550933658991,0.002926259194877625,0.001756291738781366
2019-09-18,-0.0005329149615357354,0.0006826277243686305,-0.0012155426859043659
2019-09-19,0.001544923044982216,-8.813739859050433e-05,0.0016330604435727204
2019-09-20,-0.010696135847612753,-0.005491893521187586,-0.005204242326425168
2019-09-23,0.0003239183938206214,-0.00028307000886943135,0.0006069884026900527
2019-09-24,-0.013398244078892452,-0.009113612791312804,-0.004284631287579648
2019-09-25,0.011107829551295412,0.006850377397322365,0.004257452153973047
2019-09-26,-0.003799902261537147,-0.0024272840112572317,-0.0013726182502799152
2019-09-27,-0.012526021388246655,-0.00626030022585781,-0.0062657211623888456
2019-09-30,0.009399763758109136,0.005368763236327639,0.004031000521781497
2019-10-01,-0.008273581585246714,-0.013809587682709689,0.005536006097462975
2019-10-02,-0.01731189672520006,-0.020501394577102382,0.0031894978519023225
2019-10-03,0.010858232785669664,0.009492182152257066,0.0013660506334125973
2019-10-04,0.014608180086109979,0.015686468797603898,-0.0010782887114939195
2019-10-07,-0.0031363026940681715,-0.005016134242745816,0.0018798315486776443
2019-10-08,-0.015098179523685529,-0.018019759380729704,0.0029215798570441757
2019-10-09,0.009644233705820682,0.011004499449456298,-0.001360265743635616
2019-10-10,0.007627258921403923,0.00783436826130322,-0.00020710933989929667
2019-10-11,0.01276193713347551,0.012015537994271006,0.0007463991392045038
2019-10-14,-0.00022220069037459655,-0.001303533849173485,0.0010813331587988884
2019-10-15,0.012599172907563405,0.011473393974145662,0.0011257789334177433
2019-10-16,-0.0025974056037157967,-0.001874150442647411,-0.0007232551610683857
2019-10-17,0.0025245721373383656,0.00340986669020239,-0.0008852945528640245
2019-10-18,-0.009727499656123184,-0.005088216008450183,-0.004639283647673001
2019-10-21,0.008751164617266882,0.007852457700899436,0.0008987069163674463
2019-10-22,-0.008080256074689984,-0.003800610451978455,-0.004279645622711529
2019-10-23,0.0018111686811730365,0.003364122992016778,-0.0015529543108437414
2019-10-24,0.009611203484824804,0.001884229765842063,0.007726973718982741
2019-10-25,0.007868653258769509,0.004739105406159963,0.0031295478526095462
2019-10-28,0.00974821782136237,0.006527469502217754,0.003220748319144617
2019-10-29,-0.00786176869111943,-0.00035538729573515493,-0.007506381395384276
2019-10-30,0.004728657045592222,0.0035471259503307654,0.0011815310952614563
2019-10-31,0.000339433240918785,-0.0031003691714947975,0.0034398024124135825
2019-11-01,0.008965226456416842,0.01073464939229845,-0.001769422935881608
2019-11-04,0.006067837234675633,0.004649831398822901,0.0014180058358527316
2019-11-05,0.00043235999819124515,-0.001294357862037727,0.001726717860228972
2019-11-06,-0.0023651326677852635,0.0002537256711777332,-0.0026188583389629965
2019-11-07,0.003236708640140362,0.004068211874806019,-0.0008315032346656566
2019-11-08,0.0038744335184870415,0.002849458748579537,0.0010249747699075046
2019-11-11,-0.0014589593750198304,-0.00222619277260578,0.0007672333975859494
2019-11-12,0.0027685701670980833,0.0024340022620136085,0.00033456790508447484
2019-11-13,0.00013097326364630568,0.00036457306150260643,-0.00023359979785630075
2019-11-14,-0.0009110412484002461,0.0016775711562913066,-0.0025886124046915525
2019-11-15,0.007230265628747734,0.008383095226994413,-0.001152829598246679
2019-11-18,0.0006711919527664367,0.0008445016119840896,-0.00017330965921765287
2019-11-19,0.0013599608443397582,-0.00034563907125209457,0.0017055999155918527
2019-11-20,-0.006116140829406147,-0.004324800353795424,-0.0017913404756107233
2019-11-21,-0.0023435602451286064,-0.0018772141282803214,-0.00046634611684828503
2019-11-22,0.0005273105556022895,0.002568556577340426,-0.0020412460217381365
2019-11-25,0.011724152338059124,0.00897934185918217,0.002744810478876954
2019-11-26,0.0017927541533895308,0.0026165168285076958,-0.000823762675118165
2019-11-27,0.006871363293755595,0.005160012304881741,0.0017113509888738538
2019-11-29,-0.004679267458357672,-0.004313123598188379,-0.00036614386016929276
2019-12-02,-0.010356269452903466,-0.009864699237330125,-0.0004915702155733406
2019-12-03,-0.007949857417436257,-0.007790738194194418,-0.00015911922324183918
2019-12-04,0.00494695002585499,0.007146522450095494,-0.0021995724242405033
2019-12-05,0.001858688231218375,0.0020743975306676144,-0.0002157092994492394
2019-12-06,0.01058139639974054,0.010584595720399978,-3.1993206594388424e-06
2019-12-09,-0.004653902815813127,-0.0036582132091196634,-0.0009956896066934634
2019-12-10,-0.0009502792384744607,-0.0013046700907339845,0.0003543908522595238
2019-12-11,0.0051791999128751876,0.003282002442530738,0.0018971974703444494
2019-12-12,0.007346737865207675,0.009986857681014923,-0.002640119815807248
2019-12-13,0.0031756159895850455,0.0006837716821888444,0.0024918443073962014
2019-12-16,0.009921930745757646,0.007958137969389168,0.001963792776368477
2019-12-17,0.0004560954386976235,0.0002433915364221576,0.0002127039022754659
2019-12-18,0.0006467903586480084,6.124763441320031e-05,0.0005855427242348081
2019-12-19,0.0061341294795498325,0.004743827413607162,0.00139030206594267
2019-12-20,0.003913685210362727,0.005074435061700383,-0.0011607498513376557
2019-12-23,0.002524193262006147,0.0017611912040062187,0.0007630020579999282
2019-12-24,0.0004019707686402363,2.5220676199741114e-05,0.00037675009244049517
2019-12-26,0.008706678429821535,0.0061637622475606575,0.0025429161822608775
2019-12-27,-0.0009591021731668592,-0.0002981089106248189,-0.0006609932625420403
2019-12-30,-0.006671262531578348,-0.006406572796382351,-0.0002646897351959972
2019-12-31,0.0017677269674918339,0.002806857532383559,-0.001039130564891725
2020-01-02,0.016579869877725084,0.010837612724499733,0.005742257153225351
2020-01-03,-0.00927739265510874,-0.008795193379737064,-0.000482199275371676
2020-01-06,0.006325966072407541,0.004414895743487404,0.0019110703289201367
2020-01-07,-0.00025635337301921357,-0.00327334290986235,0.0030169895368431362
2020-01-08,0.00739904093811683,0.0061715255347662085,0.0012275154033506213
2020-01-09,0.00835590361203975,0.00785416088478065,0.0005017427272590996
2020-01-10,-0.0026744388076382908,-0.0033492175104866836,0.0006747787028483928
2020-01-13,0.01141963142280722,0.007966701862347582,0.0034529295604596374
2020-01-14,-0.004054745408333282,-0.0017795643793149629,-0.0022751810290183192
2020-01-15,0.0002914938753255658,0.0026104278452316197,-0.002318933969906054
2020-01-16,0.009466363965577429,0.00963825426713045,-0.00017189030155302133
2020-01-17,0.0048314184878428534,0.0035991519361509437,0.0012322665516919097
2020-01-21,-0.000565262446851289,-0.0022823918069424056,0.0017171293600911166
2020-01-22,0.002525367785259469,0.00012915032205747308,0.0023962174632019963
2020-01-23,0.003098844089624242,0.0013195221865061712,0.0017793219031180707
2020-01-24,-0.008532838502681606,-0.010327211362656918,0.0017943728599753121
2020-01-27,-0.02077280675186055,-0.018605128454604842,-0.002167678297255709
2020-01-28,0.01524261972637908,0.012144712988875431,0.0030979067375036494
2020-01-29,0.0015084865273014003,-0.0009692206928678742,0.0024777072201692743
2020-01-30,0.003444139288713899,0.003753814125194543,-0.0003096748364806441
2020-01-31,-0.01597512767412268,-0.021074227285801626,0.005099099611678946
2020-02-03,0.014991839299469456,0.008605935504354437,0.006385903795115019
2020-02-04,0.022771526965312816,0.017668709026901742,0.005102817938411074
2020-02-05,0.003179574401181773,0.013384743448316704,-0.010205169047134931
2020-02-06,0.008514839750032754,0.003891966917689671,0.0046228728323430834
2020-02-07,-0.004418024618414784,-0.006193050854019107,0.0017750262356043224
2020-02-10,0.011968180150886853,0.008648362903116285,0.003319817247770569
2020-02-11,5.529918988478322e-05,0.0019993545240663733,-0.00194405533418159
2020-02-12,0.009623649417192626,0.007462246084087988,0.0021614033331046377
2020-02-13,-0.0013980334638893366,-0.0012485881612198453,-0.00014944530266949125
2020-02-14,0.0027462022748818704,0.0018474695532239532,0.0008987327216579172
2020-02-18,0.00026626215715275237,-0.0030001717952066746,0.003266433952359427
2020-02-19,0.009468233928735525,0.005535025560222608,0.003933208368512918
2020-02-20,-0.009400538489605537,-0.004776710486403218,-0.004623828003202319
2020-02-21,-0.01932695835201348,-0.011957061391228737,-0.0073698969607847425
2020-02-24,-0.038680588221826406,-0.038482683701215305,-0.00019790452061110159
2020-02-25,-0.027309162050635827,-0.03516131882015447,0.007852156769518642
2020-02-26,0.005036634770532622,-0.0042774129401181304,0.009314047710650752
2020-02-27,-0.05019117520219296,-0.052108790482419454,0.0019176152802264923
2020-02-28,0.0006605055295083595,-0.004884312124187834,0.005544817653696193
2020-03-02,0.0514861325615783,0.050223766253500696,0.001262366308077606
2020-03-03,-0.0321845516485173,-0.03322455539772573,0.001040003749208429
2020-03-04,0.041605167047846336,0.048747487099403915,-0.007142320051557578
2020-03-05,-0.03049956890429517,-0.038571337968686135,0.008071769064390964
2020-03-06,-0.016989586374235865,-0.019187128339114377,0.002197541964878511
2020-03-09,-0.06958151086291009,-0.09060024158924113,0.021018730726331036
2020-03-10,0.054333130583725575,0.06001252153904112,-0.005679390955315548
2020-03-11,-0.04367217519489097,-0.056558737947997484,0.012886562753106512
2020-03-12,-0.09180883594407063,-0.11099627978407135,0.01918744384000072
2020-03-13,0.08458837440929057,0.09915272845527226,-0.014564354045981692
2020-03-16,-0.11990518512632886,-0.12694194461353636,0.0070367594872075
2020-03-17,0.07572426600230453,0.06261982037037987,0.013104445631924658
2020-03-18,-0.030533304933569094,-0.05874508543040606,0.028211780496836966
2020-03-19,0.005884843391320782,0.002453772179472057,0.003431071211848725
2020-03-20,-0.039293149370827396,-0.05000001667641732,0.010706867305589923
2020-03-23,0.0006047495918251045,-0.029670132395688633,0.030274881987513737
2020-03-24,0.07732029895791359,0.10508807539713727,-0.02776777643922368
2020-03-25,-0.007522561932028715,0.017354317021816473,-0.02487687895384519
2020-03-26,0.052543258700687545,0.06772087600569102,-0.015177617305003471
2020-03-27,-0.03451017322304739,-0.03456222888873222,5.2055665684828945e-05
2020-03-30,0.03625633045461485,0.037660673121569975,-0.001404342666955126
2020-03-31,-0.008657321291669406,-0.017301270150243964,0.008643948858574557
2020-04-01,-0.042606844316102066,-0.05221650656815057,0.009609662252048505
2020-04-02,0.020177569012021834,0.02675645152607003,-0.006578882514048194
2020-04-03,-0.014309852555540625,-0.016778098880009557,0.0024682463244689312
2020-04-06,0.07137722958382287,0.07790146085448421,-0.006524231270661346
2020-04-07,-0.0005243996282722208,0.001171679811676134,-0.0016960794399483547
2020-04-08,0.021114987911642347,0.038928173241106034,-0.017813185329463688
2020-04-09,0.0013288286824333362,0.01764097927086322,-0.016312150588429882
2020-04-13,0.010686017288400462,-0.010602420246126803,0.021288437534527263
2020-04-14,0.04337374702138819,0.03420047590599046,0.00917327111539773
2020-04-15,-0.01158722512642496,-0.024658379391555994,0.013071154265131033
2020-04-16,0.018122800907626413,0.005584999972242475,0.012537800935383939
2020-04-17,0.009448876414574592,0.03132666427329182,-0.021877787858717225
2020-04-20,-0.011961741392692349,-0.02044763827856399,0.00848589688587164
2020-04-21,-0.037016746240456366,-0.03523239610041614,-0.0017843501400402265
2020-04-22,0.02955720376448534,0.025734507463668364,0.003822696300816976
2020-04-23,-0.0022504179278859393,-9.425911497185202e-05,-0.002156158812914087
2020-04-24,0.015653264618821217,0.01615815083531854,-0.0005048862164973231
2020-04-27,0.00792614637557576,0.016714208842476142,-0.008788062466900382
2020-04-28,-0.018952326736643932,-0.005345490200757038,-0.013606836535886895
2020-04-29,0.03534402598955744,0.0303564204458983,0.004987605543659138
2020-04-30,-0.0005283992784584912,-0.010811450527413573,0.010283051248955082
2020-05-01,-0.02830237019788384,-0.030720366692281217,0.002417996494397376
2020-05-04,0.011540336658774075,0.0031884051547306563,0.008351931504043418
2020-05-05,0.011220067655170807,0.010706794967115841,0.0005132726880549658
2020-05-06,0.006038839643586202,-0.00787472905262211,0.013913568696208313
2020-05-07,0.012759549836403927,0.013986561255469517,-0.0012270114190655896
2020-05-08,0.013587272105385573,0.019182285198331973,-0.0055950130929464
2020-05-11,0.00882165748855579,0.0002272553115108855,0.008594402177044904
2020-05-12,-0.02105452704228772,-0.023131578498227057,0.0020770514559393383
2020-05-13,-0.012633055127473813,-0.020526437475872135,0.007893382348398321
2020-05-14,0.011235057860482511,0.013870664279074433,-0.002635606418591922
2020-05-15,0.006374244752527014,0.005321274094293256,0.0010529706582337577
2020-05-18,0.018514672411801048,0.03532197648654789,-0.016807304074746843
2020-05-19,-0.0026236844170606233,-0.011925145796397224,0.0093014613793366
2020-05-20,0.01985123534064437,0.019694619815824856,0.00015661552481951307
2020-05-21,-0.011008279256835007,-0.008020176468130975,-0.002988102788704032
2020-05-22,0.003334679953548747,0.002192549720816426,0.0011421302327323211
2020-05-26,-0.0028172551115411837,0.014280878947022404,-0.017098134058563585
2020-05-27,0.005340171787329595,0.017248310771960033,-0.011908138984630438
2020-05-28,-0.0014196642818564698,-0.002151342066269752,0.0007316777844132822
2020-05-29,0.014535512776974846,0.005158160316953167,0.009377352460021679
2020-06-01,0.0028821912643126613,0.00467722215384446,-0.0017950308895317985
2020-06-02,0.006590530030171626,0.009593613089825042,-0.003003083059653416
2020-06-03,0.004381085058277501,0.015426595518543036,-0.011045510460265535
2020-06-04,-0.007130506026424399,-0.0030579548519403268,-0.004072551174484072
2020-06-05,0.01970980909018194,0.029719324741461824,-0.010009515651279884
2020-06-08,0.0076428818844545,0.014010174334176706,-0.006367292449722206
2020-06-09,0.007127639634338934,-0.008660547445970376,0.01578818708030931
2020-06-10,0.011884314514021499,-0.006484111302473432,0.01836842581649493
2020-06-11,-0.04966650342134149,-0.06688335652559703,0.01721685310425554
2020-06-12,0.007830832025673473,0.013880184624116504,-0.00604935259844303
2020-06-15,0.01204961590645759,0.010818283240772344,0.0012313326656852447
2020-06-16,0.01705547257043527,0.022316300260331035,-0.005260827689895765
2020-06-17,0.0030533761274165183,-0.004829337546727878,0.007882713674144396
2020-06-18,0.00259193408652858,0.0004355488913566308,0.002156385195171949
2020-06-19,-0.00028111908652816986,-0.006640464317032611,0.006359345230504441
2020-06-22,0.011875428167904323,0.0074307799764006515,0.004444648191503671
2020-06-23,0.008393739505686115,0.005329034747996317,0.0030647047576897986
2020-06-24,-0.02073282255519593,-0.029601151485267815,0.008868328930071886
2020-06-25,0.009402179211212891,0.012425006122242904,-0.003022826911030013
2020-06-26,-0.0237325729587472,-0.027563117573559656,0.003830544614812456
2020-06-29,0.0107894049301267,0.017038743788411085,-0.006249338858284385
2020-06-30,0.019484158534911256,0.014847663489987454,0.004636495044923802
2020-07-01,0.011554721019254366,0.008114194029850813,0.003440526989403553
2020-07-02,0.006669475266540381,0.006377305320204659,0.00029216994633572257
2020-07-06,0.02446721716333311,0.017896196261713578,0.006571020901619533
2020-07-07,-0.007006152991734793,-0.01197513009962427,0.004968977107889476
2020-07-08,0.013054635471641651,0.008861163832799855,0.004193471638841796
2020-07-09,0.008305849316921021,-0.006614763589719742,0.014920612906640762
