Date,SPY,QQQ,GLD,Equal Weight Portfolio
2019-06-11,0.12381905489311108,0.1684507390991114,0.09047539529052064,0.09232778692457946
2019-06-12,0.12330384105132135,0.16838469703169104,0.09000428108276869,0.09141796812914377
2019-06-13,0.12349421734126331,0.16865994245481544,0.0874772858387371,0.09135676820016612
2019-06-14,0.12321576746006059,0.16802441168528734,0.08710862709176977,0.09075459908113502
2019-06-17,0.12304901492136312,0.16835104155119757,0.08713628851624036,0.09073545844703787
2019-06-18,0.12467857887030379,0.17058477756104348,0.08750414602426879,0.09267630172659277
2019-06-19,0.1245065563173962,0.17056894857945276,0.087389381868949,0.09285550750511025
2019-06-20,0.12395007174489502,0.1687753723188558,0.09989039191905857,0.09603387079913578
2019-06-21,0.11727675467005175,0.16250360675872025,0.10050139456361833,0.09192277920227065
2019-06-24,0.11730792475308546,0.16241307886396628,0.10341993206366398,0.09219488014257542
2019-06-25,0.11847078984464313,0.1662082935684059,0.10268636517931021,0.09401776489015706
2019-06-26,0.11791977525729568,0.16578091213000976,0.1039874110585288,0.09326293656553669
2019-06-27,0.11789483887219025,0.16586541109148947,0.09932809361712805,0.09301015247506993
2019-06-28,0.11769355972894315,0.16529826630227515,0.09935823599721137,0.09276037087989453
2019-07-01,0.11674804589290667,0.16537544322330996,0.10721926317621626,0.0919228661971917
2019-07-02,0.11681353260478679,0.16538882392147689,0.11448524107848372,0.09340817298513529
2019-07-03,0.1177170343721954,0.1656472840792167,0.11433134210066484,0.09387717378239356
2019-07-05,0.11771550812589311,0.16572582621713117,0.11706969887027938,0.0945756950947154
2019-07-08,0.11805791755021924,0.16618407528925144,0.11799537408253594,0.09556698649474173
2019-07-09,0.11806538319531364,0.16637904913013352,0.11791607314811824,0.09563085539736732
2019-07-10,0.11778850159017096,0.1672209162438991,0.12123384800047522,0.09737693447274676
2019-07-11,0.11770862822331143,0.16698416135915586,0.12274621026702347,0.09739171430704309
2019-07-12,0.11793208186858631,0.16717420020788978,0.11981943900422504,0.09705585750953136
2019-07-15,0.11730399381953002,0.1670932993493221,0.11975370998295588,0.09693882497925405
2019-07-16,0.11753464401216725,0.1675111436916544,0.12121920335378548,0.09777293882328042
2019-07-17,0.11847209058834901,0.16778931039591027,0.1230545308874274,0.09764632193760714
2019-07-18,0.11848141716383034,0.16768919626328277,0.12525484023901323,0.09819440181540025
2019-07-19,0.11908487104362049,0.16841507586864596,0.12964965006706675,0.10031363491141414
2019-07-22,0.11914770232012051,0.1690277448304712,0.12965835103880133,0.1004392787115798
2019-07-23,0.11867127589233528,0.16765573681384327,0.1302875071135781,0.0998566570640102
2019-07-24,0.11883646613527155,0.16801878685672014,0.1304398762080689,0.10024104778541883
2019-07-25,0.11929959941208113,0.16904478001837692,0.13162231215398426,0.10152777762387284
2019-07-26,0.11965625902894793,0.1702150792636109,0.1312307642471999,0.10189674454511623
2019-07-29,0.11973265239618577,0.1703658532485036,0.13104267261458258,0.10187190816299982
2019-07-30,0.11987935801823388,0.16983715723444975,0.13105549452649287,0.1018505030401326
2019-07-31,0.1209960157984157,0.17207823019684357,0.13336772910360212,0.1045566468451561
2019-08-01,0.12226319809370804,0.1721516174906341,0.1401846346672529,0.10433542595669257
2019-08-02,0.12170793077387464,0.17172329883494833,0.14045292007304241,0.10418508394997124
2019-08-05,0.13558291454792606,0.18521197937326694,0.14249822472783957,0.10984865048232824
2019-08-06,0.13447323816477452,0.18349951412270163,0.14298550509123467,0.10985781958998914
2019-08-07,0.13444209956116956,0.1837681154375366,0.1449858513396823,0.11042559009241926
2019-08-08,0.13979924464055346,0.18851281002264011,0.14507521997229575,0.11405289176703928
2019-08-09,0.14024461074025735,0.1895192091876694,0.1455412865293218,0.11502346334858565
2019-08-12,0.1328937590484777,0.17742371004507002,0.1454335707138864,0.1100043548028842
2019-08-13,0.1352090422465433,0.18132944838561074,0.14617232453717569,0.11114998900160362
2019-08-14,0.1476218007527378,0.18934591478560137,0.14631791059529572,0.11679777936692154
2019-08-15,0.14653360950657957,0.1882701211896616,0.1452119909892348,0.11668179157507892
2019-08-16,0.14888496057926517,0.18985573818644005,0.14503319077027726,0.11619274491912178
2019-08-19,0.15004339850275927,0.18910723792286638,0.14777855925399377,0.11505756115271792
2019-08-20,0.1499412798957253,0.18884990917477942,0.14781294022645483,0.11495965621638853
2019-08-21,0.15058546028543604,0.1892966307308465,0.14809620427540207,0.11486522992983544
2019-08-22,0.14836562007505252,0.1866550354543363,0.14809069725526247,0.11394783116678632
2019-08-23,0.15741273047334847,0.19770567379526874,0.151947640760717,0.11731789096369354
2019-08-26,0.1576627818045431,0.19966061248111824,0.15144327567541616,0.11745952357035692
2019-08-27,0.15723798620708387,0.19891574940866438,0.1519442331095789,0.11677023804240048
2019-08-28,0.15771006957255068,0.19887687121163355,0.15218563872605265,0.11662495857471905
2019-08-29,0.15687134337732894,0.19796640994839781,0.1519254141507402,0.11631238617857481
2019-08-30,0.15672968746560742,0.19236714125900012,0.15030355001093687,0.1160782406366614
2019-09-03,0.15162976750356522,0.18596057344917302,0.15204236139675217,0.1120455047329527
2019-09-04,0.152298143275375,0.1874590997503655,0.152229931595681,0.11317376552604377
2019-09-05,0.1537990349053131,0.19011437673886122,0.16119461373792995,0.11283208841784527
2019-09-06,0.15266502038943894,0.18661115635810327,0.16241187269221552,0.11121041258618698
2019-09-09,0.15245911109574498,0.18544320388313812,0.16104263694672044,0.11135077355144714
2019-09-10,0.15245893644262318,0.1855832924130295,0.16229832189181276,0.11178039567213338
2019-09-11,0.1529268225276498,0.18590429708170286,0.16238058903022878,0.11245475938097603
2019-09-12,0.1528733757382019,0.18574613804138496,0.16215089917582096,0.11220973804349203
2019-09-13,0.15285416268645619,0.18567383834279413,0.1633507072867031,0.11255396101656918
2019-09-16,0.1530464535344326,0.18569211508916356,0.1638225238449022,0.11255498302944188
2019-09-17,0.15180589009682302,0.18377190265038426,0.16369030032014154,0.11116787375724288
2019-09-18,0.15176756379800763,0.18367197886189066,0.1642355378995969,0.11115581119290448
2019-09-19,0.15066392282262286,0.18282713780928225,0.15717585981125218,0.10759493517219981
2019-09-20,0.1509692008758626,0.18411503158274606,0.1582384912611929,0.10765224728658918
2019-09-23,0.15094030602957326,0.18411453603489783,0.15608926403441134,0.10739354269302906
2019-09-24,0.15045337053963292,0.18277586528298667,0.15629973089715957,0.10652653352346063
2019-09-25,0.1508281897022792,0.1838733624070161,0.15991771620409792,0.10643132236164707
2019-09-26,0.15078684282762694,0.18392838932999164,0.1598874852976072,0.10652464461993752
2019-09-27,0.15091505994219317,0.18567363202708456,0.16033478496570358,0.10767308906018971
2019-09-30,0.1501181409019221,0.1846771297828509,0.15852781653268294,0.10768036636999484
2019-10-01,0.15195492546026781,0.1852262617976777,0.1533430049912687,0.10665012697674885
2019-10-02,0.1550648902596239,0.18765508003937048,0.1548797054462888,0.10720781591270645
2019-10-03,0.15601912683083102,0.1890281583114781,0.15307380826035505,0.1079167111464969
2019-10-04,0.15807769808311312,0.1908889355310315,0.15231272081733208,0.1086521298648428
2019-10-07,0.15828914191179588,0.19071281169793672,0.15349465241203494,0.10909266903908856
2019-10-08,0.16093288009237677,0.19188437492203866,0.15138478747046583,0.10824321344222974
2019-10-09,0.16206408062005281,0.19297642869644394,0.15016995782835849,0.10896166476443722
2019-10-10,0.1624025562887873,0.19327044987805997,0.15107720402097966,0.10848354183368225
2019-10-11,0.16378847435309668,0.19494439173180472,0.15161472732748896,0.10908308676359205
2019-10-14,0.1636797830837629,0.1946786908064589,0.15056536574010287,0.10845355077810405
2019-10-15,0.16429812937178445,0.19608117089074334,0.14805433738802126,0.10887286684352923
2019-10-16,0.16418311138220162,0.19614540060772204,0.14588189783554043,0.10819752466623189
2019-10-17,0.1638725991658239,0.19561149279748874,0.14257184408240836,0.10654800080608719
2019-10-18,0.16406642152886233,0.19597747718706202,0.142607146262148,0.10692262547980656
2019-10-21,0.1640035216074775,0.1963458463865627,0.1424573509728833,0.10702478766670959
2019-10-22,0.16387402554078512,0.19647868183758588,0.14225577362695532,0.10665281686114714
2019-10-23,0.16368479376491418,0.19560275827756904,0.14140593834159138,0.10570156817198792
2019-10-24,0.16316972436278523,0.1954850801382905,0.14195103730693684,0.10568914521297301
2019-10-25,0.16332451450255345,0.19600137046858068,0.14150672201886394,0.10606682566193179
2019-10-28,0.16360496126375956,0.1967269616644503,0.14267335532276354,0.1060866777745089
2019-10-29,0.16202014199389161,0.19530720624229453,0.14008207279781368,0.10305505319985092
2019-10-30,0.16102925227562656,0.19517383970186503,0.13231333926129754,0.10318976987343155
2019-10-31,0.16032124928319338,0.1926527070238455,0.1333367624189988,0.10150860083916664
2019-11-01,0.14850542264941197,0.17866189519872383,0.13061189431890455,0.0953366489187622
2019-11-04,0.14635921196522972,0.1771373243220857,0.12987705467845037,0.09278183932952293
2019-11-05,0.1464253817875459,0.17696750605053305,0.13050894616306502,0.09287868766661145
2019-11-06,0.14152856442038583,0.17219561915462722,0.13039837228925824,0.08797320482948923
2019-11-07,0.14076877498328977,0.17093945138142752,0.1338568320217509,0.08707943860068355
2019-11-08,0.13822683043504583,0.16905388348610947,0.13282911856910934,0.08642444564313374
2019-11-11,0.13524837800089667,0.16394924219889884,0.13243123092958917,0.0842453777679109
2019-11-12,0.12020360467936275,0.1513872445625073,0.13175492183496632,0.07591706746823039
2019-11-13,0.1201993886974167,0.15130873667027894,0.13126967888953803,0.07583455156338713
2019-11-14,0.11710102417073641,0.1485189181689744,0.13108147164086711,0.07438527814670412
2019-11-15,0.11567606359114306,0.1460847263815631,0.12915031094502522,0.07407753432054458
2019-11-18,0.11429473757289527,0.14494077412311698,0.12827867195988019,0.07380144072304114
2019-11-19,0.11347264778015952,0.14413920551753934,0.12816406648890138,0.07338366715999155
2019-11-20,0.11385182739189502,0.1445955313166513,0.1280939314371218,0.07357031149673432
2019-11-21,0.10022071779326751,0.128487851783387,0.1219640692056522,0.06892455014908201
2019-11-22,0.09831782182278878,0.12557390429967816,0.12197699169736953,0.06701238781270173
2019-11-25,0.09856381767651348,0.12705250707283666,0.12043554407876662,0.06754197678596079
2019-11-26,0.09793236805983349,0.12699510625487764,0.12091451972545614,0.06759060512473701
2019-11-27,0.09539326075383628,0.12443231517263369,0.12057285731215106,0.06646071491133902
2019-11-29,0.09585649793572534,0.12478476449962496,0.12131654941577369,0.06632895229460097
2019-12-02,0.09679314746577579,0.12498274278541753,0.11766102934176313,0.06779772316450128
2019-12-03,0.09582435132986358,0.12352829392819682,0.11866507141011137,0.06476913938449722
2019-12-04,0.0933368865698184,0.11878451964949883,0.1089208988959981,0.06490573921189385
2019-12-05,0.0933581233425764,0.11873897078937458,0.10769361073545439,0.06457997003031851
2019-12-06,0.09482436422501554,0.12014835101725584,0.10919666995306467,0.0646541273342361
2019-12-09,0.09515065475540883,0.12042095133883433,0.10793248914598756,0.06435461904586777
2019-12-10,0.09439050224101105,0.1193055050092513,0.10735346010338148,0.06279601119132701
2019-12-11,0.09432644218845158,0.11945048731413818,0.1082199372975043,0.06321251894289247
2019-12-12,0.09557255054175076,0.11977356602883307,0.10719925438327761,0.06290825309527072
2019-12-13,0.09522859385647786,0.11929313943180853,0.10622391650106447,0.06304994317172508
2019-12-16,0.09590988176845759,0.1203740223182878,0.10612913417886116,0.06363898513354617
2019-12-17,0.09592000617021441,0.12033034174161512,0.10542217226543273,0.06340295271648677
2019-12-18,0.09591433229315915,0.12033562721640335,0.10507427391002744,0.06336742435800664
2019-12-19,0.09538126517787045,0.11822658709360427,0.1023565816381502,0.06364928186663978
2019-12-20,0.09555025310008242,0.11829570359905572,0.10167642792107034,0.0637809654980109
2019-12-23,0.09374418280486145,0.1143169208156356,0.10126522971533118,0.0626291165559589
2019-12-24,0.09333025185871566,0.11278404737134404,0.09632741777101943,0.06273815549068398
2019-12-26,0.09341208885093212,0.11309202339903437,0.09761279771163785,0.06368128973679205
2019-12-27,0.09244921691264109,0.10941436452249027,0.09703732051971699,0.06121510458302097
2019-12-30,0.09327733658632759,0.10974830211320917,0.0917142796076215,0.06180997514941253
2019-12-31,0.08932865358848123,0.10782386602071903,0.09119390937094306,0.060574899895299246
2020-01-02,0.08169686015149705,0.10446083562577729,0.08941015346341487,0.06083873839424267
2020-01-03,0.08291649702043126,0.10566361078933327,0.09273083774163282,0.05973908224958892
2020-01-06,0.07951258446318626,0.10296637397828724,0.09487059777158208,0.05858887274117677
2020-01-07,0.07911432446282189,0.10253776175937056,0.09324684908421971,0.05701613563139873
2020-01-08,0.07135848258016682,0.09692940069824837,0.09329545974457805,0.0541371801556333
2020-01-09,0.07039164747043615,0.09657412514691406,0.09411475851420027,0.053257287761535155
2020-01-10,0.07033019989997905,0.096516607190938,0.09288013780640739,0.05333121208654304
2020-01-13,0.06892546468702584,0.0959588000483294,0.09346694438444189,0.05278388806167088
2020-01-14,0.06899842859536275,0.09666217952498925,0.09326847719316478,0.05328424978680309
2020-01-15,0.06696710449001511,0.09437715988039387,0.09256687703398217,0.05282471786455181
2020-01-16,0.06798615305139533,0.09507813131987347,0.09213241481000348,0.053375775394774214
2020-01-17,0.06799882519260088,0.09522433244662573,0.09215027105405109,0.05346728447149777
2020-01-21,0.06728379215284608,0.09227219162875662,0.09208536592823778,0.05193280540221398
2020-01-22,0.06658374705845828,0.09135451086051818,0.09141374615364337,0.05179102143256147
2020-01-23,0.06583574305856951,0.08891530279570405,0.0913588021535038,0.05103206822201966
2020-01-24,0.06912988080347604,0.09157796118222976,0.09186856999103311,0.052184366943763306
2020-01-27,0.07755401582900777,0.10132457447777181,0.09178964259465451,0.05624398120015415
2020-01-28,0.07952592356083343,0.10415628731902796,0.09378227276319008,0.056477027971878785
2020-01-29,0.07916594737381802,0.1029315758881055,0.09233995260669882,0.05646324325143163
2020-01-30,0.07919860180442408,0.10109594796143123,0.09205804854287866,0.055586789086779116
2020-01-31,0.08816740089856222,0.1070902541970889,0.09212097451928855,0.059316032776604584
2020-02-03,0.08877777736840725,0.11033447880041242,0.09142226107987284,0.059828566945680735
2020-02-04,0.09175439880463988,0.11719044220466532,0.09542084643965636,0.0606353999621824
2020-02-05,0.09389178021373859,0.11693295297431817,0.09519342291054762,0.06113827765682427
2020-02-06,0.09384011164187372,0.11759865355138563,0.08942382744517546,0.06013038897639428
2020-02-07,0.09478331361328297,0.11799085070190841,0.08922700231478786,0.06060425873277802
2020-02-10,0.09547770579071191,0.11960529578520421,0.08286579854361577,0.061078736482515446
2020-02-11,0.0954558853896287,0.11964063132194913,0.08199571611858074,0.06114630472536623
2020-02-12,0.09574202215778611,0.12031176473377363,0.08177658392614812,0.061117619968155706
2020-02-13,0.09587418106063421,0.12054582513782783,0.08222023015483078,0.06110657717760279
2020-02-14,0.0958457939881232,0.12046654314468225,0.08224514470414412,0.06114974170388464
2020-02-18,0.09619153262994093,0.12035964832265994,0.08525932665795342,0.061255740262333935
2020-02-19,0.0957135976901703,0.12080883684209516,0.08534533013786837,0.06189845616431591
2020-02-20,0.09633731359945337,0.12305726053236318,0.0854525016058778,0.06267131439010466
2020-02-21,0.09905706684311019,0.13040312778358365,0.08958561617175942,0.06399481051747231
2020-02-24,0.12020021152260621,0.15288933135586225,0.09070457567219517,0.07780564170013948
2020-02-25,0.1351949019094515,0.1631854202138594,0.0978983971846334,0.09377253486852563
2020-02-26,0.13535722912885792,0.16338019724953431,0.0977696559049427,0.09378012958845522
2020-02-27,0.1617331343701398,0.19149690800986022,0.09691049121420044,0.11391835448586499
2020-02-28,0.1617692518263129,0.1914696088676774,0.12339952627552844,0.11706721189392898
2020-03-02,0.18402585002490437,0.21699063544277347,0.12297640441152811,0.1346374363634321
2020-03-03,0.19252311925228854,0.22657000392703563,0.13659473509677733,0.13623011855168932
2020-03-04,0.20982125738482832,0.2400213054969944,0.13651536209524254,0.1464792006686783
2020-03-05,0.21985638595665394,0.24762353119534014,0.1413250113469936,0.1494810594860273
2020-03-06,0.22186385342839168,0.2500127332966805,0.14119849740375062,0.15128302598286508
2020-03-09,0.27060369042712656,0.28655867318557565,0.1411696081240142,0.18058776017880163
2020-03-10,0.29031805905064245,0.30622138419360595,0.14668564090298936,0.1892576294059907
2020-03-11,0.30552215687543993,0.3183514995657128,0.14702751714506002,0.19988630955870657
2020-03-12,0.3585118249607774,0.36692945641683195,0.16902043812946457,0.2505973075474686
2020-03-13,0.40003254893316853,0.40560269895916296,0.18005307206504287,0.26807095340765735
2020-03-16,0.4533374582322736,0.46999042613337216,0.1814736878073373,0.311437918382589
2020-03-17,0.46785226348621517,0.4954407441300875,0.18319679278867268,0.32690955886593587
2020-03-18,0.47692562915316916,0.4982035574506501,0.18772645022375314,0.3328925520220604
2020-03-19,0.47700935480474155,0.4984429474082726,0.19159958573871355,0.3328788037245948
2020-03-20,0.483294525197688,0.5038890872552856,0.19394512712411555,0.33532664614143054
2020-03-23,0.484750726483699,0.5036106901577597,0.21293699621759318,0.3355267898750193
2020-03-24,0.5209441330732855,0.5284434206525076,0.23330987869385358,0.3670616528832413
2020-03-25,0.5221905786506665,0.5284951956854117,0.2352834884822299,0.36698849014086254
2020-03-26,0.53665772725133,0.5395938265624872,0.2358540394498607,0.3766730205534857
2020-03-27,0.5391345023918811,0.5433172919872409,0.23599912126790085,0.3790427590022809
2020-03-30,0.5438085262511542,0.5486147175437978,0.23606573436493028,0.38249437076096304
2020-03-31,0.5443333785435945,0.5487099394074199,0.2451559544587664,0.38408612601652137
2020-04-01,0.5507096226402153,0.5548743911086088,0.24577026077521444,0.38724906390236663
2020-04-02,0.5526974366456631,0.5554081242246086,0.2474057815895582,0.388810828119181
2020-04-03,0.5530829527471408,0.5557725423730239,0.24628145410433339,0.38902999084813894
2020-04-06,0.5706965503587665,0.5746114311457884,0.2513792594799012,0.40506827070274287
2020-04-07,0.5707379099677646,0.5746104559383078,0.25164199117473135,0.4050664845534637
2020-04-08,0.5750666060152829,0.576069240196383,0.2518499980530645,0.406307846626628
2020-04-09,0.575833266026603,0.5757921553219292,0.25644358627992153,0.4073206312414892
2020-04-13,0.5760166261206933,0.576235288909435,0.25820722405552593,0.40753455964535223
2020-04-14,0.5791842373807488,0.5824522139736739,0.25784065614787,0.41108885317131516
2020-04-15,0.5805238926897331,0.5828557539059508,0.2581611084396889,0.41185558112636045
2020-04-16,0.5806203758068624,0.5840068778853942,0.2580833831902848,0.4120864679400982
2020-04-17,0.5831449527551245,0.5840057367869919,0.2614475425771974,0.412101649766014
2020-04-20,0.5839496395482835,0.5844162566619187,0.26169637802818196,0.412315513239009
2020-04-21,0.5867289888882015,0.5890415548331055,0.2622244727894784,0.41523111852484934
2020-04-22,0.5887558243248373,0.5921279473163449,0.26475390892503486,0.41807588367620757
2020-04-23,0.5887348555532369,0.592098537018776,0.26526972992925046,0.41808530206143035
2020-04-24,0.5894131849919966,0.5927270243822058,0.26541533217559354,0.41837029871326986
2020-04-27,0.5895296019754025,0.5914236122571708,0.2657118118067359,0.41800031177807717
2020-04-28,0.5890950897558428,0.5918943052399335,0.2651538446134632,0.4182895146298091
2020-04-29,0.5916644556212612,0.5961265393999928,0.2651608949636896,0.42065730495271275
2020-04-30,0.5918372766658735,0.5960974259517159,0.2680377442483583,0.4210784451526833
2020-05-01,0.5930422745428651,0.5979766321497213,0.26806514822669003,0.42191963384755626
2020-05-04,0.5928376789711605,0.5976683399458963,0.2676418995448303,0.42195329356376404
2020-05-05,0.5922768768108648,0.596332442115722,0.26609342909429623,0.4219452744352213
2020-05-06,0.5917786425946879,0.5964234228664809,0.2676696752698776,0.4219047719494316
2020-05-07,0.5923382691460078,0.5967311384698695,0.2690077386427733,0.4226122688384104
2020-05-08,0.5933906653705674,0.5972718901749221,0.26942527121294896,0.4228869143103385
2020-05-11,0.5931356078510949,0.5970555065712432,0.2698506940561196,0.42264010631171295
2020-05-12,0.5942593814007451,0.5985766330752917,0.26972491150483435,0.42337095702331606
2020-05-13,0.5948755573580957,0.5987669187373631,0.27018079875196266,0.4234512280803445
2020-05-14,0.5955363406482239,0.5992161338415606,0.27044946400434333,0.4240141695053192
2020-05-15,0.5956374270539158,0.5993330890162972,0.27052131854296446,0.4241258200407737
2020-05-18,0.5991219731942743,0.6004964502760959,0.27017518796721807,0.42498183646293564
2020-05-19,0.5992574403656844,0.6002187237489311,0.2705411639490723,0.42477258446584165
2020-05-20,0.6003738731201939,0.6012200817828717,0.2704937154297103,0.4255328573925954
2020-05-21,0.6002032333268401,0.600340340925233,0.27089825375230053,0.4259876471738037
2020-05-22,0.5966875181272223,0.5950441067372294,0.27059536577241944,0.4238856455211774
2020-05-26,0.5941454885928282,0.592284935885864,0.2696634759845338,0.4206979646311136
2020-05-27,0.5948266502793269,0.5922924350400923,0.26957839150568164,0.4208932211032143
2020-05-28,0.5876918951044757,0.5829196248730973,0.2696202204209037,0.41566210184786945
2020-05-29,0.58763179974048,0.583415055650434,0.2589414722224191,0.41481632648413685
2020-06-01,0.5814106853183879,0.5748926163417584,0.25889139457171495,0.40983430443898966
2020-06-02,0.5785533094923546,0.5707882471355936,0.25214943700260944,0.40921841113301943
2020-06-03,0.5731324634703112,0.5652319965249457,0.2551235171140346,0.40554993874037665
2020-06-04,0.5690177303681203,0.5617192684295973,0.2523785331753872,0.40438961701586296
2020-06-05,0.5699271323105919,0.5614163965908245,0.2557770472776498,0.4038430512510163
2020-06-08,0.5465644832006853,0.5418578028896334,0.25664856439082623,0.3910081915464051
2020-06-09,0.5379913312323493,0.5321798610231662,0.25356614926779947,0.3874866083354158
2020-06-10,0.5281630790491638,0.5237960563053277,0.2548338797245827,0.38131753444909267
2020-06-11,0.5042065674513098,0.4985910151433394,0.24150818848679217,0.35643183759215646
2020-06-12,0.47637369539688346,0.4715787763289421,0.23252025271782178,0.3455824430211775
2020-06-15,0.4187118811158127,0.399442880189736,0.2310277097514614,0.30167338971504865
2020-06-16,0.40759095919931115,0.37406462056555756,0.22994440684624884,0.2888413617089144
2020-06-17,0.3926852666328519,0.3671505669113887,0.2255705391609249,0.2788598282248313
2020-06-18,0.39274429657386145,0.3671881989121851,0.22157849599355206,0.27852657620581045
2020-06-19,0.3812732017826495,0.3560767628412943,0.2208224383667319,0.2732890978888194
2020-06-22,0.37614380290946886,0.356113655190405,0.20421619869079563,0.27336562346516213
2020-06-23,0.33415101544654185,0.3253969426089781,0.18157161525926024,0.23645549759856604
2020-06-24,0.33865214397631366,0.32851249590128034,0.17926510344791313,0.23960757194118815
2020-06-25,0.32023159561595105,0.3140069214049985,0.1778317482034797,0.2269787026973954
2020-06-26,0.3179510567131954,0.3093320064177452,0.17723192710369132,0.22334434719683224
2020-06-29,0.31319385928880444,0.30273657877590565,0.17714207019880973,0.21937623756568342
2020-06-30,0.3117743908072626,0.30325338532800267,0.16380428363739674,0.21593779537609686
2020-07-01,0.2961098918450349,0.28819874682740926,0.16359768154576668,0.20764820863119837
2020-07-02,0.2935679357830239,0.28659339405041684,0.1608841998079882,0.20501928830125077
2020-07-06,0.29215660964384854,0.2865152277901702,0.16098776732938466,0.2050740578346465
2020-07-07,0.26394301786695445,0.254380159607205,0.15232062086057654,0.17663553000264687
2020-07-08,0.26408391295585193,0.25478621026565385,0.15204437779106192,0.1768270938165953
2020-07-09,0.2572001659490329,0.2526702383410434,0.15083392657084027,0.17514565081403155
2020-07-10,0.25637830022655084,0.2526425565178049,0.14249365301241884,0.17363874181221925
2020-07-13,0.2562945323572729,0.25721158513330433,0.13869720742240138,0.17510254170480938
2020-07-14,0.2512508766547976,0.24448390397116065,0.13818102710376043,0.16829316708687178
2020-07-15,0.24712040170364483,0.24262501336623674,0.1376676118679481,0.16566290080822413
2020-07-16,0.24734747303147694,0.24167003199044942,0.1391651312216225,0.16627327350172166
2020-07-17,0.24224371778856615,0.24136029858468686,0.1337936204615623,0.16616196598407248
2020-07-20,0.23920981054549992,0.2446145139149463,0.13345414914810133,0.16662561443941526
2020-07-21,0.229745900980497,0.23214692964051767,0.13422688176967695,0.1572758704094236
2020-07-22,0.22647297936966593,0.22628486541489107,0.13203626397275817,0.15179089113416236
2020-07-23,0.2282939449070674,0.23378079991633893,0.13175586872198264,0.1537823011029421
2020-07-24,0.2277789500682143,0.23379455542534186,0.1320408047781497,0.15357949872814577
2020-07-27,0.22666460588754833,0.2354747280453808,0.13589829089124147,0.1555715856356035
2020-07-28,0.2268994221290719,0.23346737877671023,0.13585685353323132,0.1542418391732558
2020-07-29,0.22255131193472732,0.22477885506591233,0.13611411169139673,0.1497549802370649
2020-07-30,0.22167974823087533,0.2247305210699794,0.13121740040170676,0.1481602908005677
2020-07-31,0.21433598146901944,0.21756865843427467,0.13169111699231392,0.1443859971444831
2020-08-03,0.2145249255436424,0.21787614979506914,0.13169568381312546,0.14451479441340112
2020-08-04,0.21410870116846872,0.2173213967512683,0.13698521493617408,0.1447445492117262
2020-08-05,0.2134136728954471,0.21726794270727112,0.13393313826839026,0.14409234161176826
2020-08-06,0.21271696289442585,0.2173335732340633,0.13321624613626148,0.1434758704804398
2020-08-07,0.2108304220053209,0.21838639205019894,0.13731715214742618,0.14504622484049842
2020-08-10,0.21079171482112713,0.21855310126092586,0.13668637624195787,0.14526203017820097
2020-08-11,0.20703734409879002,0.21770284742648097,0.17735492665002067,0.15409529142607253
2020-08-12,0.2041306461765442,0.2198589258848665,0.17713657908205235,0.15394996432391383
2020-08-13,0.2035370295733614,0.21929594956099885,0.18195714564192364,0.15347686746004252
2020-08-14,0.20357894270866386,0.21939149939639974,0.18222055735289752,0.1536281132731199
2020-08-17,0.1956356623120872,0.21783718085301854,0.18549258054330311,0.15316360877233284
2020-08-18,0.19396070659607512,0.21790605455654372,0.18539270137524844,0.15323010136201598
2020-08-19,0.19214430529873258,0.21616568596174743,0.19732654454668117,0.1553830885586925
2020-08-20,0.19126492404925102,0.21540371160209548,0.19479101472721652,0.15349653587440887
2020-08-21,0.19127844419082496,0.21552461185255675,0.1956513911766405,0.15351565161651984
2020-08-24,0.1908646217006785,0.21524192394177524,0.19354000588875758,0.1533085213455004
2020-08-25,0.18916957244419952,0.215383701433503,0.19354532707617936,0.15303633255835006
2020-08-26,0.1896435848671783,0.21805156166465597,0.19453336297774457,0.15476633540453588
2020-08-27,0.18959415695549328,0.21739021846776413,0.1961168150024462,0.15488135486608554
2020-08-28,0.18974665617891123,0.21740550875097372,0.198517206986007,0.15550769887828747
2020-08-31,0.1897218247211384,0.2174970429214176,0.19777391806643838,0.15550917798189973
2020-09-01,0.1889488258776516,0.2191399975639276,0.19332452634249733,0.1559502427581195
2020-09-02,0.19030707984456247,0.21828535132278054,0.19507738483173437,0.1558749271243209
2020-09-03,0.19817504246672837,0.24198428077607873,0.19088979613046833,0.16955342209028681
2020-09-04,0.19787213562524994,0.2439755360060739,0.19009640327767074,0.1695934430633035
2020-09-08,0.2052055382609869,0.2640350530635695,0.18964211066836237,0.17840431883668958
2020-09-09,0.2082559915391075,0.268998694750455,0.18863795136719425,0.1817455092578832
2020-09-10,0.17493976593251795,0.2518661399264032,0.1880257095955664,0.16577468174650234
2020-09-11,0.17372737761944426,0.2523318980902101,0.18806478724158793,0.16567110370532245
2020-09-14,0.17458726328300703,0.25337993282363913,0.1882904816418525,0.1668486856953863
2020-09-15,0.17105307104711578,0.2527398419875092,0.18843311976834895,0.16579130149491092
2020-09-16,0.1710287858725438,0.2553694687880488,0.18843997329516363,0.16646528867045207
2020-09-17,0.17224335514236652,0.2577999516375357,0.188875261162528,0.1681151906407663
2020-09-18,0.1735893461683892,0.2594100710098608,0.1879799987482603,0.16914973004881573
2020-09-21,0.1749945927804899,0.258551188369161,0.19275724603845215,0.17003017990447986
2020-09-22,0.17582374660468394,0.2604513124414863,0.19262082206434206,0.17015007206737703
