Date,LQD,HYG,SPY
2023-07-19,-0.15510279816903805,-0.06196107415715024,-0.024355364144626912
2023-07-20,-0.16078698894006982,-0.06606081184320889,-0.03082814812832957
2023-07-21,-0.1593076442239233,-0.06370049884953943,-0.03082814812832957
2023-07-24,-0.16031985987130415,-0.06531525429175133,-0.026498665592176174
2023-07-25,-0.16164335801072294,-0.06593648556232579,-0.023840876506913355
2023-07-26,-0.15775054732863625,-0.062209440909672176,-0.023690865824855578
2023-07-27,-0.16802827660638897,-0.0696629586009867,-0.03016371787465233
2023-07-28,-0.16257768459122568,-0.06432138715081925,-0.020668735913895064
2023-07-31,-0.16024197080532332,-0.062085457598083704,-0.018803947948300315
2023-08-01,-0.168609638410258,-0.06672880122648228,-0.021611883838888346
2023-08-02,-0.17368844359747437,-0.07072290444622586,-0.03522195012829488
2023-08-03,-0.1811105598346282,-0.07371873908575688,-0.03798687025233061
2023-08-04,-0.17259450602926363,-0.06822626125535347,-0.04233792873673903
2023-08-07,-0.1746259185941399,-0.06647894827518208,-0.03397871277532216
2023-08-08,-0.17134444810885074,-0.0644820681499575,-0.03817969251380904
2023-08-09,-0.17056295657665022,-0.06435688444733656,-0.044609732984185135
2023-08-10,-0.1764229110767238,-0.06460673739863676,-0.044266968102282256
2023-08-11,-0.1792354729544573,-0.06597992830817379,-0.044824199253322594
2023-08-14,-0.17954791899046785,-0.06610454039680225,-0.03955150072831215
2023-08-15,-0.18384530108935238,-0.06910026071473352,-0.05073961596271748
2023-08-16,-0.18751751734074174,-0.07197096881319243,-0.05770544776137598
2023-08-17,-0.18970505025782025,-0.07584005981496234,-0.06488560970813473
2023-08-18,-0.18665793141095455,-0.07521602762998048,-0.06443564572359539
2023-08-21,-0.19150211118427296,-0.07546576625968093,-0.05834837013289185
2023-08-22,-0.18900199534344697,-0.0749665176479748,-0.06089916430264941
2023-08-23,-0.17759460082407563,-0.06747778846788854,-0.05043959459637193
2023-08-24,-0.18040757336412372,-0.0725952296443706,-0.06359956077574136
2023-08-25,-0.17993880164430542,-0.06872573851325536,-0.05699820592827809
2023-08-28,-0.1773605229611267,-0.0652305980989708,-0.05101826557016986
2023-08-29,-0.17079751354667982,-0.05936439832727858,-0.03730113630362408
2023-08-30,-0.171969066405397,-0.05973863472101093,-0.03333585846767051
2023-08-31,-0.17056295657665044,-0.06036278122759253,-0.03475047825936417
2023-09-01,-0.17646733111516788,-0.058594489973886055,-0.03294994169371779
2023-09-05,-0.18234795564921347,-0.06473952358279222,-0.03712961773717505
2023-09-06,-0.18313197960186178,-0.06699660289221177,-0.04360233365924393
2023-09-07,-0.17952512719836267,-0.0638616371410703,-0.046538772349728474
2023-09-08,-0.17889804492344286,-0.06423793134907185,-0.045102712735277106
2023-09-11,-0.18046622971737392,-0.06260728500669954,-0.03882275101082289
2023-09-12,-0.18070140268132406,-0.0641125190002545,-0.04409538147419956
2023-09-13,-0.17889804492344308,-0.06160467215325072,-0.042980783044391235
2023-09-14,-0.1803876562127068,-0.06047596101389363,-0.03472903843883701
2023-09-15,-0.18164229986872948,-0.06398716381298608,-0.04635888204398397
2023-09-18,-0.1800741835186671,-0.0633599305842516,-0.045799609003787656
2023-09-19,-0.18281830157711332,-0.06624458609170025,-0.0477786065563377
2023-09-20,-0.182504555107599,-0.0669966028922121,-0.05653251940972592
2023-09-21,-0.19073786749530441,-0.07364334305793707,-0.07212668796788213
2023-09-22,-0.1857979348179556,-0.07201298252181176,-0.07421295268693295
2023-09-25,-0.1937171585168035,-0.07326682020373931,-0.07031982154986627
2023-09-26,-0.1959912044219274,-0.07727995820434841,-0.08397800832425517
2023-09-27,-0.1997547931724465,-0.07853373872322833,-0.08361244236461784
2023-09-28,-0.1983432762816666,-0.07414459232236303,-0.07829972284069497
2023-09-29,-0.2000686080858295,-0.07552418532090399,-0.08053667886929194
2023-10-02,-0.20739688784637744,-0.08113395856614636,-0.0809021767672955
2023-10-03,-0.21652818314636002,-0.09046271669311168,-0.09320536686963599
2023-10-04,-0.20967983144814306,-0.0857985662758255,-0.0866021062607446
2023-10-05,-0.21062435615789454,-0.08491570678232863,-0.0869463685253522
2023-10-06,-0.2129858048213562,-0.08365506688205204,-0.07610591870414807
2023-10-09,-0.20322510015581763,-0.07684793152643277,-0.07019077424574849
